oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
851201400007970,163944181,2459393.9413428083,59393.4418171,14.0502014,0.011675057,0,zr,325.3484664,65.9271459,2.26900005,-0.126000002,20210628441586,851,0x1,0x4,20.3700008,26.0194016,0.0179840438,0.0974476561,3.41947589e-06,30,1.23899996,1
851201400007970,164238390,2459396.883527692,59396.3839005,14.0170097,0.0116614373,0,zr,325.3484948,65.9271231,1.23399997,0.0540000014,20210701383889,851,0x1,0x4,20.7600002,25.967907,0.0199901257,0.0913538784,4.17040928e-06,30,1.25699997,2
851201400007970,164338194,2459397.8816063385,59397.3819444,14.0230656,0.0116638858,0,zr,325.3484794,65.9271427,2.21199989,-0.0879999995,20210702381898,851,0x1,0x4,20.6499996,26.0200806,0.0185104702,0.096758388,3.60989543e-06,30,1.25600004,1
851201400007970,164642880,2459400.9285767837,59400.4288079,14.0073185,0.0116575547,0,zr,325.3486015,65.9271547,1.36800003,-0.0270000007,20210705428808,851,0x1,0x4,20.4500008,26.0192451,0.0219591204,0.106273115,5.06928563e-06,30,1.24000001,1
851201400007970,164742534,2459401.925151312,59401.4253472,13.9959021,0.0116530312,0,zr,325.3485266,65.9271516,1.15999997,-0.0399999991,20210706425301,851,0x1,0x4,20.7399998,26.0457592,0.0187185649,0.0966920108,3.62038145e-06,30,1.24000001,2
851201400007970,164839873,2459402.898577021,59402.3987384,13.9923925,0.0116516529,0,zr,325.3485352,65.9271394,1.60000002,-0.0329999998,20210707398738,851,0x1,0x4,20.5100002,26.0042362,0.0202430505,0.10805244,4.31828903e-06,30,1.24100006,1
851201400007970,164934351,2459403.843390695,59403.3435185,14.0008993,0.0116550038,0,zr,325.3485054,65.9271315,1.24000001,-0.0790000036,20210708343472,851,0x1,0x4,20.7600002,25.934761,0.0181845445,0.101119094,3.46577008e-06,30,1.278,2
851201400007970,165530350,2459409.803592359,59409.3035069,14.0626535,0.0116802976,0,zr,325.3484933,65.9271396,1.16900003,-0.0199999996,20210714303461,851,0x1,0x4,20.9300003,25.8557415,0.0169940349,0.0926647037,2.97884685e-06,30,1.31299996,2
851201400007970,165640391,2459410.9040370146,59410.403912,14.0674934,0.011682353,0,zr,325.34846,65.927132,0.878000021,-0.00200000009,20210715403889,851,0x1,0x4,20.9599991,25.8565655,0.0163889527,0.0905616134,2.78604239e-06,30,1.24100006,1
851201400007970,165726537,2459411.7655263417,59411.2653704,14.0708218,0.0116837732,0,zr,325.3484876,65.9271238,0.344999999,-0.057,20210716265301,851,0x1,0x4,20.5599995,25.7749557,0.0164082926,0.0948136747,2.769606e-06,30,1.37899995,2
851201400007970,165840186,2459412.902060217,59412.4018634,14.09231,0.0116930678,0,zr,325.3484803,65.9271555,0.938000023,-0.0520000011,20210717401852,851,0x1,0x4,21.0200005,25.9185295,0.0174951348,0.0872631371,3.16707064e-06,30,1.24199998,1
851201400007970,166030653,2459414.806804622,59414.3065394,14.0848494,0.0116898157,0,zr,325.3485162,65.9271429,1.01300001,0.00400000019,20210719306493,851,0x1,0x4,20.5900002,25.9769821,0.0191410314,0.101923518,3.80496704e-06,30,1.28699994,2
851201400007970,166138921,2459415.8895170866,59415.389213,14.0972567,0.0116952378,0,zr,325.3484694,65.9271373,0.88499999,-0.0320000015,20210720389213,851,0x1,0x4,20.9400005,25.9554424,0.016872108,0.0924074724,2.96773942e-06,30,1.24100006,1
851201400007970,166344675,2459417.9471370755,59417.4467593,14.1195669,0.0117051732,0,zr,325.3484816,65.9271208,0.728999972,0.00800000038,20210722446713,851,0x1,0x4,20.5599995,25.7918625,0.0179452095,0.0937304422,3.34400647e-06,30,1.29100001,2
851201400007970,166438271,2459418.8831311227,59418.3827199,14.107007,0.0116995508,0,zr,325.3484573,65.927139,1.04700005,-0.0240000002,20210723382708,851,0x1,0x4,19.8700008,25.8302383,0.0203440208,0.096147716,4.27735449e-06,30,1.24100006,1
851201400007970,166532609,2459419.8265443654,59419.3260995,14.1250067,0.0117076328,0,zr,325.3484776,65.9271322,0.949000001,-0.0450000018,20210724326053,851,0x1,0x4,19.1200008,25.5183449,0.0391033329,0.0976437777,1.6250131e-05,30,1.25300002,2
851201400007970,166840072,2459422.9012832255,59422.4007292,14.1275244,0.0117087765,0,zr,325.3484567,65.9271329,1.10300004,-0.0410000011,20210727400718,851,0x1,0x4,20.5400009,26.0158939,0.0166554637,0.0924858451,2.91511969e-06,30,1.25600004,1
851201400007970,167032084,2459424.8214665996,59424.3208449,14.0999269,0.0116964141,0,zr,325.348499,65.9271269,1.44000006,0.0240000002,20210729320799,851,0x1,0x4,20.7600002,25.9981747,0.019798534,0.0958236605,4.11577321e-06,30,1.24800003,1
851201400007970,167334545,2459427.846178757,59427.3454514,14.124795,0.0117075369,0,zr,325.3484676,65.9271356,1.09300005,-0.0289999992,20210801345451,851,0x1,0x4,20.9899998,26.0041313,0.0165907517,0.0863440409,2.84316957e-06,30,1.23899996,1
851201400007970,167536503,2459429.865831836,59429.3650347,14.1316051,0.0117106354,0,zr,325.3484837,65.9271475,0.612999976,-0.0489999987,20210803364988,851,0x1,0x4,20.7600002,26.009901,0.0164193846,0.0966155529,2.80486233e-06,30,1.245,1
851201400007970,167626840,2459430.7692309096,59430.2684028,14.2144403,0.0117502054,0,zr,325.3485336,65.9271479,7.97800016,-0.0170000009,20210804268403,851,0x1,0x4,20.6900005,26.0370789,0.0274366233,0.0831552893,7.8163639e-06,30,1.27999997,2
851201400007970,168236384,2459436.8648755206,59436.3638426,14.1540213,0.0117209973,0,zr,325.3484377,65.9271201,0.676999986,-0.0189999994,20210810363843,851,0x1,0x4,21.0300007,25.9359512,0.0163924582,0.0911680982,2.82997235e-06,30,1.25699997,1
851201400007970,168537350,2459439.8746377123,59439.3735069,14.1101284,0.0117009403,0,zr,325.348467,65.9271398,1.02400005,-0.0670000017,20210813373495,851,0x1,0x4,20.7299995,25.8466072,0.0180233903,0.0989235714,3.4318507e-06,30,1.27400005,1
851201400007970,169026667,2459444.767962739,59444.2666782,14.0407343,0.0116711231,0,zr,325.3484626,65.9271256,0.845000029,0.00600000005,20210818266539,851,0x1,0x4,20.2700005,25.7767258,0.0205822438,0.10110268,4.36546543e-06,30,1.24800003,1
851201400007970,169328437,2459447.785750608,59447.284375,14.0292187,0.011666391,0,zr,325.3484698,65.9271337,0.990999997,0.0109999999,20210821284236,851,0x1,0x4,20.1399994,25.950161,0.0179654118,0.0859294832,3.3447227e-06,30,1.24000001,1
851201400007970,169631907,2459450.8205381376,59450.3190741,13.9302454,0.0116281109,0,zr,325.348478,65.9271357,0.841000021,0.0399999991,20210824319051,851,0x1,0x4,19.5699997,25.7561455,0.0253035557,0.11740911,6.7736587e-06,30,1.25199997,1
851201400007970,169926951,2459453.7710606684,59453.2695139,13.928647,0.011627527,0,zr,325.3484746,65.9271459,2.21000004,-0.0729999989,20210827269468,851,0x1,0x4,20.6900005,26.074461,0.0211302433,0.096667327,4.75809884e-06,30,1.23899996,1
851201400007970,170126924,2459455.770848622,59455.2692477,13.9000921,0.0116172666,0,zr,325.3485083,65.9271221,1.12199998,-0.023,20210829269248,851,0x1,0x4,20.8700008,26.0175552,0.0169272628,0.0898200795,2.97425959e-06,30,1.23899996,1
851201400007970,170524939,2459459.7511018864,59459.2493981,13.8741112,0.0116082141,0,zr,325.3484779,65.9271404,1.29100001,-0.057,20210902249398,851,0x1,0x4,21.1000004,26.0425549,0.0156503487,0.0818435699,2.51562665e-06,30,1.24000001,1
851201400007970,170730708,2459461.808837567,59461.3070833,13.8507109,0.0116002876,0,zr,325.3484475,65.9271475,1.11899996,0.0189999994,20210904307072,851,0x1,0x4,21.1499996,26.0560837,0.0164057314,0.0869205296,2.80331801e-06,30,1.26699996,1
851201400007970,170928335,2459463.7851574365,59463.2833565,13.8712273,0.011607226,0,zr,325.3484782,65.9271454,1.11099994,-0.075000003,20210906283345,851,0x1,0x4,21.0200005,26.0387516,0.0153627554,0.0875381231,2.44243688e-06,30,1.25199997,1
851201400007970,171120547,2459465.7073190548,59465.2054745,13.8614559,0.0116039012,0,zr,325.3485074,65.927146,1.40999997,-0.105999999,20210908205475,851,0x1,0x4,20.75,25.9557877,0.0196235217,0.0851595327,3.98097472e-06,30,1.25,1
851201400007970,171323946,2459467.741356365,59467.2394676,13.855835,0.011602005,0,zr,325.3484777,65.9271427,0.691999972,-0.061999999,20210910239456,851,0x1,0x4,20.8400002,25.9631386,0.0179350954,0.0843883008,3.32150785e-06,30,1.23899996,1
851201400007970,171520371,2459469.705644788,59469.2037153,13.8579092,0.0116027044,0,zr,325.3484772,65.9271449,0.711000025,-0.0410000011,20210912203715,851,0x1,0x4,20.9300003,26.0392227,0.0182946306,0.0859033242,3.45474746e-06,30,1.245,1
851201400007970,171721560,2459471.717571055,59471.2156019,13.8184128,0.0115896882,0,zr,325.3485412,65.9271408,0.493000001,0.00100000005,20210914215590,851,0x1,0x4,20.2900009,25.9427872,0.0178319309,0.101831906,3.32235527e-06,30,1.24000001,1
851201400007970,171944622,2459473.9482374904,59473.4462269,13.8155022,0.0115887523,0,zr,325.3484562,65.9271263,1.00600004,-0.0469999984,20210916446134,851,0x1,0x4,20.5200005,25.9918365,0.0166223738,0.0954932719,2.90154912e-06,30,1.79799998,1
851201400007970,172234209,2459476.844155419,59476.3420949,13.840785,0.011596987,0,zr,325.3484336,65.927133,0.583999991,-0.0299999993,20210919342095,851,0x1,0x4,20.3799992,26.0390949,0.0171034653,0.0866785571,3.03526349e-06,30,1.40400004,1
851201400007970,172421738,2459478.719474695,59478.2173843,13.8317308,0.0115940114,0,zr,325.3484941,65.9271353,0.739000022,-0.0489999987,20210921217338,851,0x1,0x4,20.0900002,26.031086,0.0187288485,0.0978057906,3.66559857e-06,30,1.24100006,1
851201400007970,172626876,2459480.7708824025,59480.2687616,13.8377066,0.0115959728,0,zr,325.3484662,65.9271347,0.902999997,-0.0219999999,20210923268692,851,0x1,0x4,20.2299995,26.018034,0.0185622945,0.0942625329,3.59482488e-06,30,1.28299999,1
851201400007970,173124324,2459485.745425258,59485.2432407,13.8343477,0.0115948683,0,zr,325.3484808,65.9271443,0.513999999,-0.0309999995,20210928243241,851,0x1,0x4,20.8700008,25.8248062,0.0155590307,0.0967128053,2.54739734e-06,30,1.26900005,1
851201400007970,173324716,2459487.7493705465,59487.2471644,13.8666258,0.0116056558,0,zr,325.3484586,65.9271365,0.82099998,-0.00600000005,20210930247141,851,0x1,0x4,20.7600002,25.9734001,0.0155184446,0.0850886852,2.55743862e-06,30,1.27999997,1
851201400007970,173719883,2459491.701072659,59491.198831,13.8622465,0.0116041685,0,zr,325.348471,65.9271479,0.961000025,-0.0320000015,20211004198831,851,0x1,0x4,20.8899994,26.015749,0.0186508205,0.0922534093,3.66000563e-06,30,1.24699998,1
851201400007970,174819296,2459502.69525262,59502.192963,13.9661293,0.0116415052,0,zr,325.3484905,65.9271288,2.523,-0.0179999992,20211015192963,851,0x1,0x4,20.2299995,26.1486149,0.0261502471,0.0538360849,7.28900613e-06,30,1.26499999,1
851201400007970,175015412,2459504.656410591,59504.1541204,13.975606,0.0116451327,0,zr,325.3485099,65.9271478,0.782999992,-0.0,20211017154074,851,0x1,0x4,20.1900005,26.0108547,0.0238001291,0.100166626,6.05941432e-06,30,1.24300003,1
851201400007970,176311428,2459517.6165154665,59517.1142824,14.0350304,0.0116687715,0,zr,325.3484733,65.9271463,0.859000027,0.0309999995,20211030114271,851,0x1,0x4,21.1100006,26.0781403,0.0186625049,0.0808515102,3.67873781e-06,30,1.24199998,1
851201400007970,176625827,2459520.7604788304,59520.2582755,13.9817972,0.0116475234,0,zr,325.348455,65.9271305,0.662999988,-0.0579999983,20211102258229,851,0x1,0x4,20.9400005,26.0578671,0.0164653677,0.0885417685,2.87560374e-06,30,1.51800001,1
851201400007970,176820291,2459522.705098618,59522.2029167,13.934432,0.0116296466,0,zr,325.3484561,65.9271356,0.79400003,-0.0170000009,20211104202917,851,0x1,0x4,20.7800007,26.059206,0.015695652,0.0943396613,2.58544105e-06,30,1.37,1
851201400007970,177023555,2459524.737712629,59524.2355556,13.9123306,0.0116216242,0,zr,325.348451,65.9271229,1.14699996,-0.0390000008,20211106235312,851,0x1,0x4,21.1399994,26.0800018,0.0169528425,0.0758391172,2.99676799e-06,30,1.477,1
851201400007970,177211351,2459526.6156503516,59526.1135185,13.8055258,0.0115855681,0,zr,325.3484957,65.9271334,1.09000003,-0.00899999961,20211108113507,851,0x1,0x4,20.9599991,26.093195,0.0245226696,0.0868044794,6.42743089e-06,30,1.25300002,1
851201400007970,177518337,2459529.685465708,59529.1833796,13.7591105,0.0115712257,0,zr,325.3484627,65.9271344,0.500999987,-0.0219999999,20211111183380,851,0x1,0x4,20.6200008,26.080492,0.0154354824,0.0866093636,2.52401514e-06,30,1.36899996,1
851201400007970,177711651,2459531.618570699,59531.1165162,13.6960363,0.0115529438,0,zr,325.3484736,65.9271496,1.01800001,-0.0120000001,20211113116470,851,0x1,0x4,19.8600006,26.0774078,0.0230213925,0.0949276239,5.6770109e-06,30,1.26800001,1
851201400007970,178318054,2459537.682485583,59537.180544,13.697094,0.0115532391,0,zr,325.3484444,65.9271259,0.818000019,-0.0199999996,20211119180532,851,0x1,0x4,19.5499992,25.8101978,0.0222305581,0.0733830854,5.1826546e-06,30,1.41700006,1
851201400007970,178620613,2459540.7080120486,59540.2061343,13.6344681,0.0115363691,0,zr,325.348442,65.9271412,0.778999984,-0.00700000022,20211122206007,851,0x1,0x4,19.6299992,26.0641632,0.0225043222,0.0908987448,5.35422305e-06,30,1.52699995,1
851201400007970,179612052,2459550.6221569055,59550.1205208,13.652318,0.011541049,0,zr,325.3484733,65.9271323,1.00300002,-0.0280000009,20211202120521,851,0x1,0x4,20.4200001,26.0771904,0.0209216848,0.0908889696,4.66347046e-06,30,1.35699999,1
851201400007970,191949324,2459673.9913213016,59673.4932407,13.3240643,0.0114696026,0,zr,325.3485286,65.9271275,0.680999994,-0.00100000005,20220404493229,851,0x1,0x4,19.9400005,25.863739,0.024839649,0.100219786,6.54523956e-06,30,1.54900002,1
851201400007970,192145210,2459675.950174995,59675.4521065,13.3537483,0.0114748972,0,zr,325.3485187,65.9271219,0.95599997,0.00499999989,20220406452106,851,0x1,0x4,20.2700005,25.9184475,0.0224826448,0.099343285,5.33233106e-06,30,1.71099997,1
851201400007970,192342873,2459677.9267971134,59677.4287384,13.3688231,0.0114776678,0,zr,325.3485608,65.9271367,0.465000004,-0.00600000005,20220408428727,851,0x1,0x4,19.8799992,25.9056549,0.0277210642,0.0928590894,8.09655103e-06,30,1.80999994,1
851201400007970,192547660,2459679.974659991,59679.4766088,13.3936281,0.0114823468,0,zr,325.3486051,65.9271173,1.29200006,0.00300000003,20220410476609,851,0x1,0x4,19.8899994,25.9314861,0.0347446464,0.114147261,1.29182081e-05,30,1.54999995,1
851201400007970,192940807,2459683.9061227147,59683.4080787,13.4867249,0.011501316,0,zr,325.3485118,65.9271291,0.999000013,-0.0219999999,20220414408067,851,0x1,0x4,19.9599991,25.936058,0.0248014238,0.100341409,6.59751686e-06,30,1.83599997,1
851201400007970,193240902,2459686.9070728365,59686.4090278,13.5201349,0.0115086911,0,zr,325.348548,65.927123,0.788999975,-0.00999999978,20220417408981,851,0x1,0x4,18.8600006,25.8255711,0.0335686803,0.107214443,1.1883867e-05,30,1.78199995,1
851201400007970,193542924,2459689.9272994054,59689.4292477,13.5692034,0.0115200952,0,zr,325.3486547,65.9271295,0.739000022,0.00600000005,20220420429213,851,0x1,0x4,19.1499996,25.9297485,0.0328664221,0.102700651,1.14524037e-05,30,1.63600004,1
851201400007970,194047380,2459694.9718832923,59694.4738079,13.5909796,0.0115253823,0,zr,325.3485238,65.9271497,0.497000009,0.0149999997,20220425473796,851,0x1,0x4,19.7399998,25.8556442,0.0318366736,0.10075184,1.08351869e-05,30,1.42200005,1
851201400007970,194642802,2459700.9261440723,59700.4280208,13.6038733,0.0115285795,0,zr,325.3485224,65.9271364,1.08299994,-0.00700000022,20220501427975,851,0x1,0x4,20.3400002,25.9494972,0.023959633,0.0963337347,6.0923162e-06,30,1.51699996,1
851201400007970,194843502,2459702.9331673146,59702.4350231,13.5716114,0.0115206726,0,zr,325.3485606,65.9271371,0.721000016,-0.023,20220503435012,851,0x1,0x4,20.4799995,25.9221134,0.0238943994,0.0944508016,6.03592571e-06,30,1.47300005,1
851201400007970,195434858,2459708.846807522,59708.348588,13.4445801,0.0114924479,0,zr,325.348623,65.9271209,0.386000007,0.0,20220509348530,851,0x1,0x4,19.0699997,25.9666615,0.0384315066,0.0939000547,1.5838692e-05,30,1.78400004,1
851201400007970,195445815,2459708.9563808623,59708.4581597,13.4806652,0.0115000121,0,zr,325.34855,65.9271505,0.866999984,-0.0160000008,20220509458102,851,0x1,0x4,20.5799999,26.0291557,0.0225867741,0.0935476199,5.46659612e-06,30,1.36399996,1
851201400007970,195638906,2459710.8873126544,59710.3890625,13.4468546,0.0114929136,0,zr,325.3485265,65.9271326,0.488000005,-0.0120000001,20220511389051,851,0x1,0x4,19.9400005,25.9942131,0.02522799,0.095316872,6.80476205e-06,30,1.56200004,1
851201400007970,195939048,2459713.8887854298,59713.3904861,13.4295073,0.0114893904,0,zr,325.3485086,65.9271262,2.93799996,0.0130000003,20220514390440,851,0x1,0x4,20.0499992,25.9883232,0.0266180933,0.0949187279,7.51565494e-06,30,1.52400005,1
851201400007970,196432361,2459718.8220016034,59718.3236111,13.3676224,0.0114774443,0,zr,325.3484909,65.9271267,1.41900003,-0.0260000005,20220519323472,851,0x1,0x4,20.1599998,25.895462,0.0281205438,0.113756001,8.24509152e-06,30,1.77100003,1
851201400007970,196439141,2459718.8898038785,59718.391412,13.3915958,0.0114819575,0,zr,325.3485004,65.9271196,1.06500006,0.0179999992,20220519391377,851,0x1,0x4,20.4500008,25.989418,0.0233374406,0.0905285701,5.68057612e-06,30,1.47300005,1
851201400007970,196741956,2459721.9180143434,59721.4195602,13.3884077,0.0114813503,0,zr,325.3485126,65.9271385,1.06599998,-0.0850000009,20220522419560,851,0x1,0x4,20.7199993,25.9990826,0.0242004003,0.0904086083,6.20988567e-06,30,1.37100005,1
851201400007970,196745748,2459721.955943366,59721.4574884,13.3956709,0.0114827389,0,zr,325.3485033,65.927135,0.635999978,-0.0199999996,20220522457488,851,0x1,0x4,20.8999996,26.0163631,0.0216909368,0.0926267579,4.9784835e-06,30,1.29900002,1
851201400007970,197041282,2459724.911344207,59724.4128241,13.4057722,0.0114846947,0,zr,325.3484962,65.9271317,1.80999994,-0.0719999969,20220525412535,851,0x1,0x4,21.0,25.9834766,0.0235644374,0.090673469,5.82665416e-06,30,1.36800003,1
851201400007970,197240497,2459726.9035432693,59726.4049769,13.3962584,0.0114828516,0,zr,325.3484835,65.9271343,1.12800002,0.00800000038,20220527404977,851,0x1,0x4,21.1499996,26.0118408,0.0214835722,0.0977723822,4.85035298e-06,30,1.37399995,1
851201400007970,197545351,2459729.9521592003,59729.4535185,13.4171162,0.0114869205,0,zr,325.3484992,65.9271352,0.795000017,-0.0450000018,20220530453507,851,0x1,0x4,21.1700001,26.039196,0.0210930388,0.092665635,4.71555131e-06,30,1.27499998,1
851201400007970,197844641,2459732.9451296153,59732.446412,13.4042521,0.0114843985,0,zr,325.3484948,65.9271391,0.838,-0.00700000022,20220602446412,851,0x1,0x4,20.9300003,26.0140514,0.0248099435,0.0995599106,6.55414988e-06,30,1.27400005,1
851201400007970,198045598,2459734.954755159,59734.4559838,13.4225588,0.0114879999,0,zr,325.3484821,65.9271404,0.76700002,-0.0430000015,20220604455949,851,0x1,0x4,21.0100002,25.9424267,0.0217069592,0.0962766409,5.01993009e-06,30,1.25899994,1
851201400007970,198328576,2459737.784613568,59737.2857639,13.4356785,0.0114906356,0,zr,325.348561,65.9271341,1.58200002,-0.0450000018,20220607285752,851,0x1,0x4,20.5100002,25.9897842,0.0272557326,0.102596611,7.75379704e-06,30,1.69599998,1
851201400007970,198545753,2459739.956446628,59739.4575347,13.4321451,0.0114899203,0,zr,325.3485313,65.9271419,0.677999973,0.0289999992,20220609457465,851,0x1,0x4,21.0,26.0148335,0.0251265969,0.107367225,6.5285185e-06,30,1.24800003,1
851201400007970,198838310,2459742.88210021,59742.3831019,13.4372215,0.0114909476,0,zr,325.3484988,65.9271334,0.977999985,-0.0489999987,20220612382812,851,0x1,0x4,20.25,25.9989433,0.0268357694,0.106435746,7.54331586e-06,30,1.32799995,1
851201400007970,199038531,2459744.8843715773,59744.3853125,13.436264,0.0114907539,0,zr,325.3485013,65.9271375,0.60799998,-0.0340000018,20220614385313,851,0x1,0x4,19.9400005,26.0349712,0.0269481074,0.104793251,7.55287101e-06,30,1.31400001,1
851201400007970,199434524,2459748.844425971,59748.3452431,13.4666204,0.0114970254,0,zr,325.3485043,65.9271205,0.680999994,0.00400000019,20220618345208,851,0x1,0x4,20.5499992,26.0514545,0.0172246266,0.0952688009,3.11392114e-06,30,1.37300003,1
851201400007970,199636902,2459750.868275683,59750.3690278,13.4705257,0.0114978505,0,zr,325.3484983,65.9271381,1.10699999,-0.00700000022,20220620369016,851,0x1,0x4,20.2999992,26.0455894,0.017548237,0.0909128934,3.2544167e-06,30,1.31400001,1
851201400007970,199839708,2459752.8963974137,59752.3970833,13.4691906,0.0114975683,0,zr,325.348497,65.9271292,1.102,-0.0430000015,20220622396458,851,0x1,0x4,20.8799992,25.9460316,0.0159382392,0.0907947421,2.64330515e-06,30,1.26800001,1
851201400007970,200136871,2459755.8681282364,59755.3687153,13.443162,0.0114921564,0,zr,325.3484958,65.9271465,1.25600004,-0.0670000017,20220625368669,851,0x1,0x4,21.0100002,26.0559597,0.0161881689,0.0970648304,2.73500586e-06,30,1.29299998,1
851201400007970,200535010,2459759.8496525027,59759.3501042,13.4314508,0.0114897806,0,zr,325.3485398,65.9271584,1.31099999,-0.0309999995,20220629350093,851,0x1,0x4,20.9300003,25.9901905,0.0210964233,0.102927841,4.60817773e-06,30,1.30400002,1
851201400007970,200935210,2459763.8517937097,59763.3521065,13.3982258,0.0114832306,0,zr,325.3485737,65.9271586,1.04299998,-0.0680000037,20220703352037,851,0x1,0x4,20.75,26.0457554,0.0213450827,0.1085416,4.73686168e-06,30,1.28600001,1
851201400007970,201136832,2459765.8680798663,59765.3683218,13.4094629,0.0114854146,0,zr,325.3485177,65.9271211,1.79799998,0.057,20220705368322,851,0x1,0x4,21.1700001,26.0331001,0.0232557636,0.101595126,5.65796017e-06,30,1.26199996,1
851201400007970,201834539,2459772.845399796,59772.3453935,13.4589491,0.0114954188,0,zr,325.3484766,65.9271471,1.61000001,0.0179999992,20220712345347,851,0x1,0x4,20.4099998,26.0318413,0.0193208326,0.0918112323,3.86098463e-06,30,1.26499999,1
851201400007970,201842500,2459772.9250091575,59772.425,13.4475498,0.011493057,0,zr,325.3484739,65.9271367,1.15699995,0.0,20220712425000,851,0x1,0x4,20.3500004,26.0103397,0.0212612953,0.104282625,4.71367775e-06,30,1.245,1
851201400007970,202032925,2459774.8293367187,59774.3292593,13.4511929,0.0114938077,0,zr,325.3485312,65.927138,1.37600005,-0.0250000004,20220714329248,851,0x1,0x4,19.6499996,25.9699726,0.0253562219,0.113599576,6.61347531e-06,30,1.27699995,1
851201400007970,202040515,2459774.9052306553,59774.4051505,13.4867077,0.0115013123,0,zr,325.3484638,65.9271405,2.13800001,0.0359999985,20220714405104,851,0x1,0x4,20.3999996,26.0075855,0.018304361,0.0862595588,3.48484127e-06,30,1.24000001,1
851201400007970,202239373,2459776.893889958,59776.3937384,13.475172,0.0114988387,0,zr,325.3484669,65.9271415,1.22000003,0.074000001,20220716393738,851,0x1,0x4,20.5599995,26.0151157,0.0203872658,0.0995991603,4.31533908e-06,30,1.24000001,1
851201400007970,202243087,2459776.931032491,59776.4308796,13.4927998,0.0115026338,0,zr,325.3484813,65.9271498,0.672999978,-0.0579999983,20220716430880,851,0x1,0x4,20.5900002,26.0177555,0.0170253105,0.0874172002,3.00063243e-06,30,1.255,1
851201400007970,202528299,2459779.783253013,59779.2829977,13.4819641,0.0115002906,0,zr,325.3484654,65.9271344,0.851000011,-0.0350000001,20220719282951,851,0x1,0x4,20.9500008,25.9968758,0.0155567341,0.0868833065,2.51842334e-06,30,1.32599998,1
851201400007970,202538437,2459779.884633974,59779.384375,13.4636106,0.011496393,0,zr,325.3484592,65.9271447,1.18299997,-0.0529999994,20220719384317,851,0x1,0x4,20.8700008,26.0214424,0.0160973016,0.0922894925,2.71785484e-06,30,1.23899996,1
851201400007970,203138519,2459785.885670467,59785.3851968,13.3936157,0.0114823449,0,zr,325.3484533,65.9271316,1.72300005,0.0480000004,20220725385116,851,0x1,0x4,21.2999992,26.0001469,0.0164387152,0.0864927545,2.8021841e-06,30,1.24300003,1
851201400007970,203334370,2459787.8442468983,59787.3437037,13.3795624,0.0114796748,0,zr,325.3484829,65.9271251,0.637000024,-0.0260000005,20220727343600,851,0x1,0x4,21.2199993,25.9830379,0.0167623013,0.0857632235,2.91915308e-06,30,1.24100006,1
851201400007970,203534351,2459789.8441322884,59789.3435185,13.3495121,0.0114741297,0,zr,325.3484798,65.9271354,1.69200003,0.00800000038,20220729343472,851,0x1,0x4,20.7900009,25.8128872,0.0178447794,0.0883963034,3.33110142e-06,30,1.24000001,1
851201400007970,203922652,2459793.7272771266,59793.2265278,13.2815285,0.0114623765,0,zr,325.3484405,65.9271264,0.791999996,0.0140000004,20220802226447,851,0x1,0x4,21.0100002,25.9515705,0.0188094098,0.0954327658,3.62371111e-06,30,1.36300004,1
851201400007970,204434836,2459798.849292363,59798.3483681,13.2521057,0.0114576174,0,zr,325.3484661,65.927133,1.06500006,0.023,20220807348356,851,0x1,0x4,21.0900002,26.0160694,0.0182069149,0.0905636847,3.42720796e-06,30,1.24300003,1
851201400007970,204644936,2459800.950357829,59800.4493634,13.2875051,0.0114633655,0,zr,325.3484448,65.9271312,0.658999979,0.0260000005,20220809449329,851,0x1,0x4,21.2000008,25.99963,0.0157632325,0.0811382309,2.60345041e-06,30,1.38999999,1
851201400007970,204844188,2459802.9429466343,59802.4418866,13.3023357,0.0114658587,0,zr,325.3484313,65.9271282,1.40699995,0.00999999978,20220811441840,851,0x1,0x4,20.4099998,26.0135441,0.0174382348,0.0835820735,3.16731325e-06,30,1.38499999,1
851201400007970,205132383,2459805.8249841523,59805.323831,13.3481903,0.0114738895,0,zr,325.3484783,65.9271414,0.60799998,-0.063000001,20220814323819,851,0x1,0x4,20.4599991,25.9825649,0.0203884542,0.0785041973,4.35439779e-06,30,1.24100006,1
851201400007970,205330055,2459807.8017712976,59807.3005556,13.3343792,0.0114714187,0,zr,325.3484736,65.9271286,1.06900001,0.0390000008,20220816300509,851,0x1,0x4,20.7800007,26.015646,0.0200222805,0.0840234533,4.1680828e-06,30,1.23899996,1
851201400007970,205528675,2459809.788036682,59809.2867593,13.3871374,0.0114811081,0,zr,325.3484844,65.9271563,0.68599999,-0.0680000037,20220818286736,851,0x1,0x4,20.8700008,25.9786263,0.0174974725,0.0949556604,3.15767238e-06,30,1.24100006,1
851201400007970,205734546,2459811.8468030253,59811.345463,13.4268599,0.0114888586,0,zr,325.3484828,65.9271493,1.09200001,0.0480000004,20220820345417,851,0x1,0x4,20.9799995,25.9897213,0.0171682574,0.0919080228,3.09536972e-06,30,1.26400006,1
851201400007970,205926319,2459813.7645915193,59813.2631944,13.4471359,0.0114929723,0,zr,325.3484726,65.9271242,0.470999986,-0.0120000001,20220822263183,851,0x1,0x4,21.0699997,25.9868736,0.0160902329,0.0911498591,2.6956136e-06,30,1.245,1
