Name,RA,Dec,SED_Slope,YSO_Class,LCType
J192424.17+150949.8,291.100699,15.163829,-0.25,FS,NV
J155716.35-531649.7,239.318123,-53.280382,0.17,FS,Irregular
J171523.19-390116.1,258.846686,-39.021183,-0.77,ClassII,NV
J201934.89+394301.1,304.895503,39.717087,-0.96,ClassII,NV
J121008.50-631940.7,182.535558,-63.328044,-0.01,FS,NV
J171233.22-420418.7,258.138427,-42.071934,-0.57,ClassII,Irregular
J184818.42-021921.7,282.076888,-2.322834,-1.3,ClassII,NV
J181929.36-135905.4,274.872447,-13.984835,-0.97,ClassII,NV
J171954.64-360532.6,259.977791,-36.092434,-0.59,ClassII,NV
J111009.91-601025.4,167.541373,-60.17386,-0.63,ClassII,NV
J181215.34-202519.9,273.064045,-20.422293,-0.17,FS,NV
J121606.06-630423.6,184.02499,-63.073455,0.35,ClassI,Curved
J180202.04-243511.1,270.508495,-24.586438,-1.71,ClassIII,Irregular
J181102.50-165739.4,272.760523,-16.960951,-1.15,ClassII,Irregular
J152620.33-573023.1,231.584898,-57.506268,-0.56,ClassII,NV
J184717.27-012136.5,281.821897,-1.360165,-0.88,ClassII,NV
J172758.77-351848.6,261.994976,-35.313543,-0.77,ClassII,Irregular
J221159.46+584205.2,332.997788,58.701461,-1.06,ClassII,NV
J130117.80-625757.1,195.324497,-62.965803,-0.13,FS,NV
J202354.13+380401.4,305.975721,38.066981,0.08,FS,NV
J184917.06-011619.8,282.321043,-1.272071,0.07,FS,NV
J220611.55+580946.2,331.548174,58.162809,-1.45,ClassII,NV
J085818.49-432517.9,134.577073,-43.421647,-0.46,ClassII,NV
J150927.28-575703.3,227.363779,-57.950725,-1.79,ClassIII,NV
J223338.80+601659.9,338.412193,60.283119,-0.99,ClassII,NV
J163310.36-473636.6,248.293293,-47.610159,-1.6,ClassII,NV
J171033.16-360954.0,257.638169,-36.16497,-1.56,ClassII,NV
J090959.70-483842.0,137.49886,-48.644955,-1.57,ClassII,NV
J091451.67-503348.2,138.715279,-50.563433,-1.34,ClassII,Irregular
J123956.97-620503.6,189.987361,-62.084309,-0.51,ClassII,NV
J171946.42-360104.3,259.943465,-36.017883,-1.24,ClassII,NV
J194338.49+230206.7,295.910542,23.035215,-0.53,ClassII,NV
J133233.32-623319.1,203.138856,-62.555243,0.14,FS,Periodic
J184525.52-020032.9,281.356431,-2.009113,-0.8,ClassII,NV
J224028.17+611112.0,340.117327,61.186757,0.39,ClassI,NV
J163706.29-472151.9,249.276359,-47.36437,0.72,ClassI,NV
J202530.06+394818.0,306.375251,39.80501,-0.7,ClassII,NV
J140542.68-621224.9,211.427873,-62.206871,0.43,ClassI,Curved
J163422.03-490828.6,248.591766,-49.141219,1.8,ClassI,Irregular
J185534.16+022912.2,283.892059,2.486708,-0.53,ClassII,NV
J151306.55-581027.1,228.277355,-58.174165,-0.79,ClassII,NV
J180826.08-220518.8,272.108683,-22.088602,-0.06,FS,Irregular
J102027.28-580838.9,155.113727,-58.144346,1.06,ClassI,NV
J134147.50-624953.7,205.447862,-62.831502,-0.59,ClassII,NV
J085119.09-415848.7,132.829635,-41.980236,-1.48,ClassII,NV
J204104.29+415523.5,310.26786,41.923238,-1.14,ClassII,NV
J165806.32-401718.0,254.526388,-40.288431,-0.8,ClassII,NV
J162221.36-502315.3,245.589162,-50.38753,-0.41,ClassII,NV
J123811.85-624624.8,189.548675,-62.773518,-0.64,ClassII,NV
J190019.83+031742.6,285.082548,3.295259,1.25,ClassI,Irregular
J191203.63+093842.7,288.014935,9.645283,-0.31,ClassII,NV
J090439.78-472049.8,136.165787,-47.347251,-0.26,FS,NV
J182504.85-143427.1,276.270265,-14.574209,0.01,FS,Irregular
J090329.65-465658.0,135.873635,-46.949453,0.12,FS,NV
J172704.16-305750.8,261.767272,-30.964103,1.11,ClassI,NV
J222106.40+584532.6,335.276724,58.759055,-0.76,ClassII,Irregular
J190414.31+045623.5,286.059338,4.939899,-0.26,FS,NV
J165612.94-385739.3,254.054029,-38.960895,1.06,ClassI,NV
J164302.23-443314.7,250.759393,-44.554124,-2.23,ClassIII,Irregular
J182349.92-110016.2,275.958138,-11.004485,-0.94,ClassII,Irregular
J203210.77+402355.7,308.044973,40.39885,-0.79,ClassII,Irregular
J170738.39-401255.0,256.910046,-40.215323,-1.79,ClassIII,NV
J223556.65+594112.1,338.986006,59.686743,-0.76,ClassII,NV
J183918.96-002711.0,279.829056,-0.453036,-1.96,ClassIII,Irregular
J182555.59-130957.8,276.481813,-13.166096,-0.21,FS,NV
J203412.37+402412.2,308.551732,40.403401,-0.05,FS,Irregular
J170831.33-424411.2,257.13063,-42.736412,-1.11,ClassII,NV
J164148.34-464509.6,250.451629,-46.752664,0.21,FS,NV
J090029.68-435844.3,135.123654,-43.979102,-0.94,ClassII,NV
J085702.24-435242.7,134.259327,-43.878584,-0.91,ClassII,NV
J113921.07-630010.8,174.838094,-63.002904,-0.25,FS,NV
J225010.24+610129.9,342.542669,61.024973,-0.95,ClassII,NV
J181935.05-133238.7,274.896365,-13.543984,-1.29,ClassII,NV
J185202.09+003153.6,283.008679,0.53156,-0.2,FS,NV
J124504.14-622222.9,191.267336,-62.373043,-0.68,ClassII,NV
J151256.07-584822.9,228.233308,-58.806404,-0.09,FS,NV
J113342.57-631919.5,173.427409,-63.322081,-1.29,ClassII,NV
J192927.60+180038.1,292.365081,18.010475,-0.68,ClassII,Irregular
J163527.25-472313.4,248.863497,-47.386988,-1.86,uncertain,Irregular
J191712.23+111542.6,289.300956,11.261908,-0.24,FS,Curved
J202717.64+393539.1,306.823514,39.594197,-1.29,ClassII,Drop
J203234.31+413337.0,308.14326,41.560466,-0.85,ClassII,NV
J113310.79-631458.0,173.294526,-63.24957,-0.01,FS,Irregular
J085121.57-415456.2,132.839797,-41.915583,-1.15,ClassII,NV
J124106.58-614250.3,190.277443,-61.713945,0.75,ClassI,Irregular
J182658.93-131858.7,276.745623,-13.316324,0.2,FS,NV
J105955.32-605606.3,164.981023,-60.934941,-0.69,ClassII,NV
J131109.63-622941.4,197.79023,-62.494842,-0.96,ClassII,Curved
J100123.78-570140.8,150.349001,-57.028055,-0.42,ClassII,NV
J143004.00-605931.2,217.516715,-60.991935,-1.16,ClassII,NV
J193029.26+191105.4,292.621954,19.184853,0.02,FS,NV
J185159.76+012404.6,282.999054,1.401244,-0.91,ClassII,NV
J201723.63+391817.8,304.348464,39.305179,-1.0,ClassII,Irregular
J111021.08-602410.9,167.587667,-60.403086,-0.16,FS,NV
J160210.18-521213.5,240.542429,-52.203615,-0.74,ClassII,NV
J134450.33-622912.1,206.209578,-62.486575,1.76,ClassI,NV
J112823.73-630912.5,172.098643,-63.153591,-0.0,FS,NV
J223739.27+591809.8,339.413521,59.302726,0.37,ClassI,NV
J190414.50+063701.4,286.060558,6.617058,-0.64,ClassII,Irregular
J203641.43+393906.9,309.172627,39.651923,-1.11,ClassII,NV
J194658.78+261924.4,296.744939,26.323463,-1.08,ClassII,NV
J173158.63-263128.1,262.994377,-26.524457,-0.04,FS,NV
J192416.94+145541.0,291.070641,14.927939,-0.77,ClassII,NV
J102127.81-573731.7,155.365835,-57.625471,0.25,FS,NV
J184344.11-033852.4,280.933719,-3.647863,-1.23,ClassII,NV
J203223.63+410146.5,308.098541,41.029581,-1.92,ClassIII,NV
J173751.26-280220.7,264.463673,-28.039086,-1.14,ClassII,Irregular
J180159.44-293252.5,270.497774,-29.548009,-0.55,ClassII,NV
J182555.04-143026.1,276.479471,-14.507155,-0.66,ClassII,Irregular
J174147.55-273816.9,265.448265,-27.637997,-1.28,ClassII,NV
J172057.49-380306.0,260.239204,-38.051848,-1.19,ClassII,NV
J122616.33-631738.9,186.56814,-63.294162,-0.11,FS,NV
J103325.63-583122.4,158.356821,-58.522876,-1.34,ClassII,NV
J083609.30-403509.0,129.038796,-40.585903,-1.01,ClassII,NV
J174753.14-285723.8,266.971215,-28.956361,-0.96,ClassII,NV
J163123.23-475825.7,247.846844,-47.973712,-0.08,FS,NV
J084916.65-431451.5,132.319409,-43.247684,-0.46,ClassII,Irregular
J121534.31-631236.5,183.893031,-63.210212,0.93,ClassI,NV
J164738.22-453706.0,251.909461,-45.618501,-1.05,ClassII,NV
J084157.98-413614.0,130.491672,-41.603834,-1.55,ClassII,NV
J161353.29-494925.9,243.471938,-49.823815,-0.26,FS,Irregular
J190148.62+065726.2,285.452771,6.957285,-0.06,FS,NV
J202332.16+392510.7,305.88408,39.419714,-2.04,ClassIII,NV
J170628.53-422413.2,256.618846,-42.403836,-0.63,ClassII,NV
J084521.97-411446.6,131.341679,-41.246246,0.46,ClassI,Irregular
J163006.61-483045.1,247.527566,-48.512439,-0.54,ClassII,Irregular
J175015.72-285945.2,267.565528,-28.995965,-1.47,ClassII,Irregular
J194049.62+204714.7,295.206858,20.787419,-0.97,ClassII,NV
J222149.86+583315.1,335.457876,58.554198,-1.09,ClassII,NV
J084500.03-411533.9,131.250126,-41.259433,-1.05,ClassII,Irregular
J171613.43-384015.8,259.05595,-38.671034,-0.94,ClassII,Irregular
J181803.28-121746.1,274.513658,-12.296164,0.04,FS,NV
J090243.79-474841.3,135.682462,-47.811496,-1.23,ClassII,NV
J112342.07-605433.3,170.925277,-60.909293,0.63,ClassI,NV
J202515.10+394828.0,306.312949,39.8078,-0.23,FS,NV
J190345.18+053257.1,285.938357,5.549,-0.89,ClassII,NV
J203105.99+421835.6,307.774989,42.30988,-0.63,ClassII,Irregular
J172113.69-370912.7,260.306943,-37.153528,-1.33,ClassII,NV
J085641.29-430949.8,134.172137,-43.164098,-0.6,ClassII,NV
J164905.62-401801.5,252.273523,-40.300429,-1.68,ClassIII,NV
J160424.63-525145.4,241.10265,-52.86262,-0.37,ClassII,Irregular
J084904.92-450048.9,132.270617,-45.013639,-0.27,FS,NV
J150045.23-583152.7,225.188355,-58.531146,-2.01,ClassIII,Irregular
J181446.75-203518.2,273.694828,-20.588351,1.1,ClassI,Linear
J175859.26-184157.6,269.746904,-18.699333,-0.9,ClassII,Irregular
J145001.83-603652.4,222.507646,-60.614525,-0.11,FS,NV
J170310.70-423013.6,255.794771,-42.50368,-0.52,ClassII,NV
J223543.35+592302.8,338.930489,59.384092,0.21,FS,NV
J195314.25+273535.0,298.309241,27.593176,-0.42,ClassII,NV
J185404.55+020141.0,283.518953,2.028088,0.61,ClassI,NV
J110827.71-614557.6,167.115332,-61.766011,0.21,FS,NV
J203628.14+394308.0,309.117245,39.718915,-0.9,ClassII,NV
J192848.19+165239.6,292.200826,16.877774,-1.38,ClassII,NV
J084443.29-411515.9,131.180284,-41.254447,-1.19,ClassII,NV
J203543.38+414214.2,308.930805,41.703987,-0.2,FS,NV
J132018.13-624127.1,200.075731,-62.69093,-0.55,ClassII,Irregular
J131254.51-631424.5,198.227267,-63.240146,-1.64,ClassIII,Curved
J155128.52-540655.7,237.868738,-54.115292,-1.67,ClassIII,NV
J171638.07-390021.2,259.15873,-39.00589,1.41,ClassI,Irregular
J130612.35-623936.4,196.55157,-62.660194,-1.11,ClassII,NV
J154705.50-545031.0,236.772857,-54.841853,-0.64,ClassII,NV
J141340.14-610412.3,213.417044,-61.070012,-1.14,ClassII,NV
J131125.18-635451.2,197.854818,-63.914226,-0.19,FS,NV
J155320.71-531904.7,238.336185,-53.318123,-0.67,ClassII,NV
J120650.12-615629.6,181.708936,-61.941567,-0.17,FS,Irregular
J100349.03-554110.0,150.95436,-55.686171,0.06,FS,NV
J155007.60-545830.5,237.532245,-54.975111,-0.93,ClassII,NV
J203614.28+395708.8,309.059669,39.952293,-0.76,ClassII,NV
J194920.47+264906.6,297.335359,26.818546,-0.19,FS,NV
J203631.88+415417.7,309.132772,41.904963,-0.24,FS,NV
J124055.15-615710.1,190.229731,-61.952828,-0.37,ClassII,Irregular
J161716.42-464737.7,244.318341,-46.793951,-1.34,ClassII,NV
J195003.53+272657.3,297.514781,27.449266,-0.94,ClassII,NV
J171137.64-401433.8,257.90692,-40.242776,-0.57,ClassII,NV
J173510.03-262939.3,263.791766,-26.49421,-0.42,ClassII,NV
J203121.36+405923.3,307.83916,40.98993,-1.73,ClassIII,NV
J095840.64-563241.4,149.669543,-56.544797,0.09,FS,NV
J094609.84-531654.3,146.540926,-53.281794,-0.94,ClassII,Irregular
J160432.45-523350.6,241.135323,-52.564019,-1.04,ClassII,NV
J203123.36+404801.9,307.847179,40.800634,-0.98,ClassII,NV
J090657.08-473030.5,136.737943,-47.508491,-1.0,ClassII,NV
J203414.17+411452.1,308.558874,41.247808,-1.17,ClassII,NV
J144811.27-591005.5,222.046783,-59.168258,-0.43,ClassII,NV
J103819.33-583126.4,159.580628,-58.524017,-1.24,ClassII,Irregular
J112952.78-621413.1,172.46997,-62.237016,-1.22,ClassII,NV
J133127.98-622642.4,202.866775,-62.445086,-1.27,ClassII,NV
J151315.03-585932.2,228.312293,-58.992279,-0.65,ClassII,NV
J154044.41-553143.1,235.185005,-55.528552,-0.86,ClassII,Irregular
J203654.83+413510.0,309.228419,41.585981,-0.98,ClassII,Irregular
J185824.58+013923.3,284.602459,1.656533,-0.46,ClassII,NV
J194810.67+242253.0,297.044463,24.381375,-1.32,ClassII,NV
J135939.42-612604.3,209.914085,-61.434434,-1.14,ClassII,NV
J143224.02-604232.3,218.100092,-60.708887,-0.6,ClassII,Irregular
J085531.04-463548.0,133.879383,-46.596707,-0.85,ClassII,NV
J133647.69-622559.4,204.198739,-62.433049,-1.53,ClassII,NV
J125014.77-631849.0,192.561674,-63.313691,-1.34,ClassII,Irregular
J175929.60-235608.8,269.87354,-23.935845,-1.12,ClassII,Burst
J162550.23-492901.4,246.459148,-49.483498,1.78,ClassI,NV
J185602.72+003802.9,284.011063,0.634295,-1.85,ClassIII,NV
J172203.87-360653.1,260.515857,-36.11465,-1.76,ClassIII,NV
J202010.01+394738.1,305.041694,39.793958,-0.51,ClassII,NV
J173725.26-322322.2,264.355305,-32.389476,-0.59,ClassII,NV
J083643.35-394748.8,129.180687,-39.796908,-1.37,ClassII,Irregular
J194455.91+234814.8,296.23304,23.80414,-0.72,ClassII,NV
J083833.40-405038.8,129.639183,-40.844066,0.21,FS,NV
J102244.12-564544.6,155.683982,-56.762291,0.46,ClassI,Irregular
J164336.20-463504.3,250.900946,-46.584589,-0.91,ClassII,Irregular
J111000.58-611731.3,167.50246,-61.29212,0.05,FS,NV
J195331.28+285210.6,298.380255,28.869697,-0.81,ClassII,NV
J085204.55-431525.2,133.019011,-43.25704,-1.35,ClassII,NV
J133815.40-624538.6,204.563782,-62.760491,1.14,ClassI,NV
J082631.28-365344.4,126.630265,-36.895706,-0.35,ClassII,NV
J140628.82-614551.9,211.620292,-61.764368,-0.99,ClassII,NV
J163634.49-464328.5,249.143968,-46.724754,-0.35,ClassII,NV
J194803.87+260637.0,297.016136,26.110256,-0.49,ClassII,NV
J084943.67-430550.4,132.431954,-43.097364,0.26,FS,NV
J190919.95+083245.2,287.333217,8.545909,-0.98,ClassII,NV
J192516.85+134358.6,291.320245,13.732952,-0.73,ClassII,NV
J194813.78+263459.6,297.057533,26.583243,0.16,FS,Irregular
J100638.11-561941.0,151.65898,-56.328083,0.21,FS,NV
J090929.99-485323.4,137.374895,-48.889808,-1.26,ClassII,NV
J130022.99-632525.9,195.095413,-63.423883,-1.0,ClassII,NV
J113821.88-632605.5,174.590991,-63.434927,-1.31,ClassII,NV
J091317.79-494431.9,138.324095,-49.742067,-1.6,ClassII,NV
J154206.36-540650.4,235.526504,-54.114251,-1.01,ClassII,NV
J181202.66-190639.5,273.011117,-19.111019,-2.59,ClassIII,Irregular
J143132.96-600537.9,217.88725,-60.0938,-1.16,ClassII,NV
J141230.42-612601.2,213.126795,-61.433605,-0.38,ClassII,Irregular
J192053.51+144302.5,290.22299,14.717481,1.46,ClassI,NV
J180628.29-213439.9,271.617922,-21.577832,0.69,ClassI,NV
J090336.94-473615.1,135.903745,-47.604208,-1.21,ClassII,NV
J204314.83+424509.3,310.811842,42.752537,-1.32,ClassII,NV
J181828.65-115425.4,274.619413,-11.907051,-1.26,ClassII,NV
J185442.82+005142.4,283.678382,0.86185,-0.56,ClassII,Irregular
J165549.30-424816.1,253.955364,-42.804564,-2.43,ClassIII,NV
J084939.60-431612.2,132.41509,-43.269978,-1.76,ClassIII,NV
J155058.28-542931.9,237.742816,-54.492158,-1.13,ClassII,Irregular
J180419.32-242254.5,271.080385,-24.381877,-1.42,ClassII,NV
J182323.62-120432.8,275.848535,-12.075788,-0.78,ClassII,NV
J202525.22+392023.9,306.355126,39.339969,0.27,FS,Irregular
J121339.05-614858.9,183.412765,-61.816447,-0.0,FS,NV
J104911.81-595149.2,162.299159,-59.863735,0.57,ClassI,NV
J095202.16-545732.2,148.009028,-54.958936,-0.31,ClassII,NV
J100319.99-553836.7,150.833609,-55.643501,0.17,FS,NV
J203417.48+410545.0,308.572748,41.095845,-1.05,ClassII,NV
J183246.93-045221.9,278.195413,-4.872792,-2.28,ClassIII,NV
J160126.27-533340.0,240.359421,-53.561048,-1.23,ClassII,NV
J130731.34-615041.0,196.880525,-61.844961,-0.92,ClassII,NV
J202040.23+372736.2,305.167435,37.460098,-1.04,ClassII,NV
J190236.41+042544.4,285.651592,4.429092,-0.86,ClassII,NV
J203005.18+385622.5,307.521572,38.939594,-0.5,ClassII,NV
J144309.89-593336.6,220.791169,-59.560081,-0.48,ClassII,Burst
J203802.81+403358.7,309.511741,40.566315,-0.18,FS,NV
J203608.54+400935.9,309.035668,40.15997,-0.98,ClassII,NV
J125602.05-623148.1,194.008631,-62.529972,-1.36,ClassII,NV
J085026.03-442706.0,132.608471,-44.451704,0.07,FS,NV
J145323.79-602523.6,223.348689,-60.423428,-0.73,ClassII,NV
J153527.94-552437.7,233.866431,-55.410465,-1.78,ClassIII,NV
J150511.22-572438.2,226.296778,-57.41058,-1.57,ClassII,NV
J203405.87+411848.9,308.524095,41.313497,0.21,FS,NV
J203404.32+393107.6,308.518075,39.518764,0.22,FS,Burst
J110955.06-612755.1,167.479788,-61.465313,-0.72,ClassII,NV
J154851.47-533127.0,237.214463,-53.524123,0.0,FS,NV
J115432.26-625619.8,178.634337,-62.938945,-1.35,ClassII,NV
J172739.41-364405.9,261.914247,-36.735025,-0.29,FS,Irregular
J085924.62-455412.3,134.8526,-45.903459,-1.07,ClassII,Irregular
J203223.87+412059.7,308.09949,41.349947,-0.77,ClassII,Irregular
J152331.32-574035.8,230.880577,-57.676517,-1.44,ClassII,Irregular
J095130.26-533551.7,147.876141,-53.597673,-0.73,ClassII,NV
J090137.67-483423.1,135.406947,-48.573178,0.04,FS,NV
J110156.63-605518.9,165.485735,-60.921918,-0.84,ClassII,NV
J180524.12-243720.8,271.350564,-24.622539,-1.21,ClassII,NV
J180309.37-263601.3,270.789042,-26.60034,0.15,FS,NV
J155724.95-534310.1,239.353955,-53.719478,-0.47,ClassII,NV
J102132.85-580152.9,155.386889,-58.03132,-1.76,ClassIII,Curved
J202652.60+403924.5,306.719194,40.656828,-0.37,ClassII,NV
J191457.66+101812.0,288.740281,10.303381,0.2,FS,NV
J195455.22+282350.0,298.730197,28.397219,-0.71,ClassII,Irregular
J181446.92-175629.7,273.695494,-17.941576,-1.16,ClassII,Irregular
J202623.17+394906.0,306.596661,39.818388,-1.48,ClassII,NV
J221055.61+593530.6,332.731305,59.59179,-0.17,FS,NV
J173140.37-325556.8,262.918145,-32.932498,-0.82,ClassII,Irregular
J222550.92+573511.3,336.462237,57.586433,-0.29,FS,NV
J110911.11-614431.2,167.296279,-61.741995,-0.3,FS,Irregular
J190203.83+035831.7,285.515879,3.975468,-0.35,ClassII,Irregular
J194152.95+225417.8,295.470772,22.904936,-0.43,ClassII,NV
J113959.46-614933.2,174.997738,-61.825902,-0.82,ClassII,NV
J122129.02-630055.6,185.371283,-63.015299,-0.2,FS,NV
J195304.78+272323.8,298.270079,27.38991,-1.57,ClassII,NV
J083950.40-402915.1,129.96001,-40.487558,-0.9,ClassII,NV
J225427.22+594530.5,343.613383,59.758644,0.27,FS,NV
J224616.68+602601.8,341.569474,60.433693,-0.57,ClassII,NV
J182517.07-124650.4,276.32128,-12.7808,-1.04,ClassII,NV
J104444.12-595124.7,161.184441,-59.856991,-1.28,ClassII,Linear
J165953.95-414151.3,254.974895,-41.697669,-0.28,FS,NV
J170929.27-362543.2,257.371874,-36.428551,0.08,FS,Irregular
J171341.03-363751.3,258.420891,-36.630946,-0.43,ClassII,Irregular
J182006.90-153141.3,275.028806,-15.52821,-0.22,FS,Irregular
J195020.22+242644.6,297.584244,24.445583,-0.18,FS,NV
J133100.88-623233.7,202.754034,-62.542748,-0.13,FS,NV
J193627.51+201119.4,294.1147,20.188742,-1.03,ClassII,Irregular
J123209.00-633449.8,188.037567,-63.580585,-1.02,ClassII,Curved
J114259.45-623012.6,175.748149,-62.503513,1.32,ClassI,NV
J194850.87+240325.7,297.212062,24.057167,-0.62,ClassII,Irregular
J181819.07-203135.3,274.579501,-20.52633,-1.24,ClassII,NV
J123613.49-622009.0,189.056224,-62.335905,-0.11,FS,NV
J084917.09-423534.7,132.321417,-42.593064,0.23,FS,NV
J085826.10-474156.0,134.608813,-47.698947,-1.14,ClassII,NV
J085654.83-474210.2,134.228442,-47.70283,-1.62,ClassIII,NV
J163840.76-472917.4,249.669535,-47.488022,-0.91,ClassII,Irregular
J230133.53+602607.2,345.389639,60.435387,-1.86,ClassIII,NV
J193612.46+202105.6,294.052217,20.351488,0.06,FS,NV
J123949.30-632258.3,189.955242,-63.382953,-0.85,ClassII,NV
J140843.05-615129.6,212.179482,-61.857976,-0.96,ClassII,NV
J165549.75-405915.3,253.957433,-40.987554,-1.33,ClassII,NV
J120743.97-615509.8,181.933286,-61.919469,-1.55,ClassII,NV
J115044.45-613534.5,177.685308,-61.592948,-1.81,ClassIII,NV
J190539.16+064539.3,286.413423,6.760989,-1.52,ClassII,NV
J190416.60+070539.5,286.069292,7.09423,-1.17,ClassII,NV
J144005.28-595240.3,220.022011,-59.877799,0.17,FS,Linear
J115252.68-612153.6,178.219448,-61.364958,-1.32,ClassII,NV
J134444.30-625422.0,206.184842,-62.906112,-0.87,ClassII,NV
J222410.25+575849.3,336.042873,57.98021,1.2,ClassI,Irregular
J152058.44-562544.3,230.243463,-56.42888,-2.05,ClassIII,NV
J203450.53+400309.9,308.710692,40.052809,-1.82,ClassIII,NV
J094656.99-544437.6,146.737575,-54.743954,-1.0,ClassII,NV
J171650.12-382450.5,259.208821,-38.414049,1.49,ClassI,NV
J203403.16+400102.2,308.513278,40.017278,-1.77,ClassIII,Irregular
J155635.98-530654.0,239.15001,-53.114819,2.05,ClassI,NV
J203100.32+394123.8,307.751281,39.689965,-0.53,ClassII,NV
J155709.30-531705.5,239.288714,-53.284808,-1.06,ClassII,Curved
J160026.07-514443.9,240.108622,-51.745497,-1.56,ClassII,NV
J164014.60-455023.4,250.060905,-45.839928,-0.43,ClassII,NV
J230446.71+601807.3,346.194746,60.301756,-0.64,ClassII,NV
J185821.05+015801.0,284.587646,1.967017,-0.84,ClassII,NV
J170302.08-420206.7,255.758732,-42.035234,-1.22,ClassII,Irregular
J163516.10-473122.8,248.817069,-47.522834,-0.08,FS,Irregular
J190724.67+073552.7,286.852884,7.597997,-1.33,ClassII,NV
J122129.13-615736.5,185.371504,-61.960094,-0.06,FS,NV
J141120.70-622346.8,212.836547,-62.396102,-0.95,ClassII,Irregular
J194433.32+234651.1,296.138965,23.780854,-1.23,ClassII,NV
J171301.94-391650.7,258.258306,-39.280749,-1.44,ClassII,NV
J083934.88-400038.5,129.895328,-40.010728,-1.34,ClassII,Irregular
J174559.39-323934.3,266.497502,-32.65943,-1.71,ClassIII,NV
J194326.83+233924.7,295.861842,23.656551,-0.32,ClassII,NV
J142618.71-602329.2,216.577916,-60.391308,-0.63,ClassII,NV
J192114.90+125111.1,290.312127,12.853048,-0.63,ClassII,Irregular
J131317.93-632905.8,198.324891,-63.484927,0.85,ClassI,Curved
J202752.01+402253.7,306.966539,40.381607,-1.57,ClassII,NV
J203620.54+413805.3,309.085514,41.634966,-1.51,ClassII,NV
J180528.48-214935.2,271.368563,-21.826388,-0.05,FS,NV
J181715.75-114926.9,274.315681,-11.824128,-0.03,FS,Irregular
J203756.57+390716.2,309.485789,39.121188,-0.86,ClassII,Irregular
J163730.70-474447.5,249.37786,-47.7465,-0.06,FS,NV
J085121.41-424822.1,132.839262,-42.806119,-0.04,FS,NV
J084334.13-405136.6,130.892253,-40.860194,0.46,ClassI,Irregular
J173311.96-293119.6,263.299729,-29.521918,-1.12,ClassII,NV
J194319.30+232704.0,295.830586,23.451116,-0.68,ClassII,NV
J184737.85-011856.9,281.907718,-1.315541,-0.62,ClassII,Curved
J164912.15-445430.3,252.300657,-44.908488,0.03,FS,NV
J165551.98-423930.9,253.966774,-42.658641,-1.07,ClassII,NV
J203307.15+410750.3,308.27951,41.130759,-1.23,ClassII,NV
J101449.35-580947.8,153.70575,-58.163309,-0.66,ClassII,NV
J100323.69-571710.2,150.848811,-57.286189,-1.03,ClassII,NV
J135934.70-612252.1,209.894712,-61.381247,-0.54,ClassII,NV
J161737.50-491253.0,244.406336,-49.214823,-0.81,ClassII,NV
J203102.54+422350.5,307.76097,42.397296,-0.0,FS,NV
J145751.02-584144.9,224.462628,-58.695735,-0.79,ClassII,Irregular
J102159.62-564643.9,155.498324,-56.778857,-0.58,ClassII,NV
J180434.46-212759.4,271.143697,-21.466531,-1.12,ClassII,Irregular
J183904.95-044211.0,279.77046,-4.703033,-1.04,ClassII,NV
J154217.86-541539.2,235.574427,-54.260813,-1.87,ClassIII,NV
J181158.74-174123.3,272.994756,-17.689784,-1.15,ClassII,NV
J202351.13+410055.1,305.963115,41.015338,-1.01,ClassII,NV
J085937.56-471221.2,134.906578,-47.205839,-0.39,ClassII,NV
J083926.18-402456.4,129.859129,-40.415686,-1.11,ClassII,Irregular
J203225.67+384531.8,308.106979,38.758865,-1.64,ClassIII,NV
J193757.95+214644.9,294.491522,21.779145,-0.74,ClassII,NV
J163635.48-484223.2,249.14787,-48.706405,-0.6,ClassII,NV
J090333.44-482717.1,135.889392,-48.454888,0.28,FS,NV
J160530.24-520902.7,241.376239,-52.15096,-1.09,ClassII,NV
J191110.89+073026.5,287.795288,7.507398,0.03,FS,NV
J203438.20+423942.7,308.659235,42.661881,-0.67,ClassII,NV
J103442.39-594923.5,158.676738,-59.823226,0.2,FS,Irregular
J160313.41-535642.2,240.806083,-53.944774,-1.54,ClassII,NV
J084658.44-431758.8,131.743571,-43.299676,-0.03,FS,NV
J111457.14-612928.0,168.737655,-61.490959,0.81,ClassI,NV
J175213.02-274322.9,268.054455,-27.722812,-1.94,ClassIII,NV
J145539.26-592151.9,223.913645,-59.364329,-0.33,ClassII,NV
J083737.99-403958.0,129.408306,-40.666091,-1.26,ClassII,NV
J170119.41-393444.4,255.330936,-39.579014,-1.95,ClassIII,NV
J203619.91+423728.6,309.082953,42.624596,0.06,FS,Irregular
J144435.53-600238.3,221.148049,-60.043887,-0.34,ClassII,NV
J140859.09-621551.0,212.246327,-62.264094,-0.47,ClassII,Irregular
J104713.24-584923.1,161.805129,-58.82315,2.09,ClassI,NV
J182524.74-061757.6,276.35311,-6.299406,-0.34,ClassII,NV
J193003.03+201302.5,292.512624,20.217466,-0.33,ClassII,NV
J114056.24-623100.5,175.234287,-62.516858,1.13,ClassI,NV
J203521.44+422649.7,308.839378,42.447162,-1.29,ClassII,NV
J185943.04+030901.1,284.929159,3.150427,-0.31,ClassII,Linear
J155820.78-512556.2,239.586664,-51.432318,-1.07,ClassII,NV
J184555.30-082805.6,281.480274,-8.468243,0.34,ClassI,NV
J181726.87-141119.8,274.361858,-14.18873,-1.06,ClassII,Irregular
