Source,RA,Dec,Paper,LCType,YSO_Class
NEOWISE_NS_12027,280.29467,-5.321422,Neha_Sharma,NV,ClassII
NEOWISE_NS_12028,201.465449,-62.613359,Neha_Sharma,NV,ClassII
NEOWISE_NS_12029,136.722506,-47.891378,Neha_Sharma,NV,ClassII
NEOWISE_NS_12030,245.566424,-49.701762,Neha_Sharma,NV,ClassII
NEOWISE_NS_12031,209.910504,-62.000415,Neha_Sharma,Irregular,FS
NEOWISE_NS_12032,309.710266,42.302769,Neha_Sharma,NV,FS
NEOWISE_NS_12033,310.401469,42.032907,Neha_Sharma,NV,ClassII
NEOWISE_NS_12034,288.34313,12.560163,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_12035,220.278226,-60.00371,Neha_Sharma,NV,ClassII
NEOWISE_NS_12036,245.767514,-50.370744,Neha_Sharma,Irregular,FS
NEOWISE_NS_12037,259.361749,-36.158127,Neha_Sharma,NV,ClassII
NEOWISE_NS_12038,154.798776,-57.594141,Neha_Sharma,NV,ClassII
NEOWISE_NS_12039,253.083517,-43.869983,Neha_Sharma,NV,ClassII
NEOWISE_NS_12040,296.689234,25.254781,Neha_Sharma,NV,FS
NEOWISE_NS_12041,135.000729,-44.042014,Neha_Sharma,NV,ClassII
NEOWISE_NS_12042,309.162685,39.904095,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_12043,260.142318,-38.79186,Neha_Sharma,NV,ClassII
NEOWISE_NS_12044,292.360304,17.922581,Neha_Sharma,NV,ClassII
NEOWISE_NS_12045,246.834029,-49.66809,Neha_Sharma,NV,ClassII
NEOWISE_NS_12046,245.497113,-48.755363,Neha_Sharma,NV,ClassII
NEOWISE_NS_12047,206.878089,-62.285664,Neha_Sharma,NV,ClassI
NEOWISE_NS_12048,220.895309,-59.81621,Neha_Sharma,Irregular,ClassI
NEOWISE_NS_12049,278.494232,-8.032177,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_12050,130.551002,-40.739325,Neha_Sharma,Irregular,FS
NEOWISE_NS_12051,291.419208,15.129584,Neha_Sharma,Burst,ClassII
NEOWISE_NS_12052,291.663684,15.986546,Neha_Sharma,NV,ClassII
NEOWISE_NS_12053,270.830608,-30.801733,Neha_Sharma,NV,ClassII
NEOWISE_NS_12054,306.188539,39.247749,Neha_Sharma,NV,ClassII
NEOWISE_NS_12055,307.255247,38.912968,Neha_Sharma,NV,ClassII
NEOWISE_NS_12056,139.160154,-48.437992,Neha_Sharma,NV,ClassII
NEOWISE_NS_12057,283.109938,1.514702,Neha_Sharma,NV,ClassII
NEOWISE_NS_12058,150.113943,-56.509653,Neha_Sharma,NV,ClassII
NEOWISE_NS_12059,308.174656,41.318098,Neha_Sharma,NV,FS
NEOWISE_NS_12060,285.617895,3.916494,Neha_Sharma,NV,ClassII
NEOWISE_NS_12061,238.797058,-52.290166,Neha_Sharma,NV,ClassII
NEOWISE_NS_12062,252.987701,-45.695325,Neha_Sharma,NV,ClassII
NEOWISE_NS_12063,264.212078,-31.422815,Neha_Sharma,NV,ClassII
NEOWISE_NS_12064,259.371122,-36.489948,Neha_Sharma,NV,ClassII
NEOWISE_NS_12065,304.862325,41.007633,Neha_Sharma,NV,ClassII
NEOWISE_NS_12066,153.760931,-58.281881,Neha_Sharma,NV,ClassII
NEOWISE_NS_12067,309.322701,40.941083,Neha_Sharma,NV,ClassII
NEOWISE_NS_12068,244.653457,-46.259591,Neha_Sharma,NV,ClassII
NEOWISE_NS_12069,274.106802,-16.487374,Neha_Sharma,NV,FS
NEOWISE_NS_12070,295.707846,21.597147,Neha_Sharma,NV,ClassII
NEOWISE_NS_12071,255.556516,-41.663396,Neha_Sharma,NV,FS
NEOWISE_NS_12072,274.138966,-12.153032,Neha_Sharma,NV,ClassII
NEOWISE_NS_12073,290.651931,13.61953,Neha_Sharma,NV,ClassII
NEOWISE_NS_12074,240.437545,-50.22162,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_12075,282.145941,0.43091,Neha_Sharma,Irregular,ClassIII
NEOWISE_NS_12076,257.080421,-41.744796,Neha_Sharma,NV,ClassII
NEOWISE_NS_12077,284.483143,1.611041,Neha_Sharma,Irregular,FS
NEOWISE_NS_12078,240.259951,-51.426162,Neha_Sharma,NV,ClassII
NEOWISE_NS_12079,308.705621,42.968176,Neha_Sharma,NV,ClassII
NEOWISE_NS_12080,201.184373,-62.413783,Neha_Sharma,NV,ClassII
NEOWISE_NS_12081,190.668941,-62.481802,Neha_Sharma,NV,ClassII
NEOWISE_NS_12082,152.004856,-57.396303,Neha_Sharma,NV,ClassII
NEOWISE_NS_12083,221.863381,-60.761007,Neha_Sharma,NV,FS
NEOWISE_NS_12084,307.114921,40.506917,Neha_Sharma,NV,ClassII
NEOWISE_NS_12085,135.414731,-47.719282,Neha_Sharma,NV,ClassI
NEOWISE_NS_12086,159.099559,-59.183271,Neha_Sharma,NV,ClassII
NEOWISE_NS_12087,277.303681,-8.664904,Neha_Sharma,NV,ClassII
NEOWISE_NS_12088,293.099818,20.01614,Neha_Sharma,NV,FS
NEOWISE_NS_12089,171.318711,-61.843187,Neha_Sharma,NV,ClassII
NEOWISE_NS_12090,291.959198,17.091946,Neha_Sharma,NV,ClassII
NEOWISE_NS_12091,276.345336,-12.23186,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_12092,308.477131,39.925984,Neha_Sharma,Irregular,FS
NEOWISE_NS_12093,306.105229,42.626771,Neha_Sharma,Irregular,FS
NEOWISE_NS_12094,283.674091,-3.159307,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_12095,309.53905,42.210867,Neha_Sharma,NV,ClassII
NEOWISE_NS_12096,132.34092,-44.032292,Neha_Sharma,Irregular,ClassI
NEOWISE_NS_12097,268.750538,-24.760563,Neha_Sharma,NV,ClassII
NEOWISE_NS_12098,283.005116,0.130201,Neha_Sharma,Periodic,ClassII
NEOWISE_NS_12099,224.928783,-58.010461,Neha_Sharma,NV,FS
NEOWISE_NS_12100,309.493515,40.484656,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_12101,308.851963,42.084458,Neha_Sharma,NV,ClassII
NEOWISE_NS_12102,258.891423,-39.231698,Neha_Sharma,NV,ClassII
NEOWISE_NS_12103,154.339439,-58.214859,Neha_Sharma,NV,FS
NEOWISE_NS_12104,167.688811,-61.400932,Neha_Sharma,NV,FS
NEOWISE_NS_12105,346.179371,60.315899,Neha_Sharma,Irregular,FS
NEOWISE_NS_12106,294.377017,19.92994,Neha_Sharma,NV,ClassIII
NEOWISE_NS_12107,309.0735,42.842152,Neha_Sharma,NV,FS
NEOWISE_NS_12108,156.198446,-58.380997,Neha_Sharma,Irregular,ClassI
NEOWISE_NS_12109,308.226896,40.330406,Neha_Sharma,NV,ClassIII
NEOWISE_NS_12110,210.964544,-62.097958,Neha_Sharma,NV,ClassII
NEOWISE_NS_12111,133.696859,-46.094051,Neha_Sharma,NV,ClassI
NEOWISE_NS_12112,158.419911,-58.018149,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_12113,243.129949,-50.02683,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_12114,225.375493,-59.269975,Neha_Sharma,NV,ClassIII
NEOWISE_NS_12115,290.308347,16.327559,Neha_Sharma,NV,ClassI
NEOWISE_NS_12116,152.544837,-56.916871,Neha_Sharma,NV,ClassII
NEOWISE_NS_12117,306.299298,39.45335,Neha_Sharma,Curved,FS
NEOWISE_NS_12118,281.786031,0.082005,Neha_Sharma,Linear,ClassI
NEOWISE_NS_12119,237.857891,-53.48996,Neha_Sharma,NV,ClassII
NEOWISE_NS_12120,238.88628,-51.877686,Neha_Sharma,NV,ClassIII
NEOWISE_NS_12121,306.05979,38.560137,Neha_Sharma,NV,ClassII
NEOWISE_NS_12122,292.448451,18.497373,Neha_Sharma,Drop,ClassII
NEOWISE_NS_12123,245.408925,-49.916497,Neha_Sharma,Irregular,uncertain
NEOWISE_NS_12124,307.869802,41.10444,Neha_Sharma,NV,ClassII
NEOWISE_NS_12125,272.657285,-24.136932,Neha_Sharma,NV,ClassII
NEOWISE_NS_12126,294.753314,23.173815,Neha_Sharma,NV,FS
NEOWISE_NS_12127,309.338916,42.73414,Neha_Sharma,NV,ClassII
NEOWISE_NS_12128,308.731839,42.897204,Neha_Sharma,NV,ClassII
NEOWISE_NS_12129,310.019688,38.968891,Neha_Sharma,NV,ClassII
NEOWISE_NS_12130,132.848774,-42.763072,Neha_Sharma,NV,ClassII
NEOWISE_NS_12131,291.492564,16.319962,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_12132,154.686081,-56.610414,Neha_Sharma,NV,ClassII
NEOWISE_NS_12133,305.325051,38.92931,Neha_Sharma,NV,ClassII
NEOWISE_NS_12134,310.013289,41.90538,Neha_Sharma,NV,ClassI
NEOWISE_NS_12135,159.652798,-58.598896,Neha_Sharma,NV,ClassI
NEOWISE_NS_12136,194.504302,-63.737246,Neha_Sharma,NV,ClassII
NEOWISE_NS_12137,204.53319,-62.307582,Neha_Sharma,Irregular,FS
NEOWISE_NS_12138,262.285787,-33.8038,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_12139,238.988647,-53.989812,Neha_Sharma,NV,ClassIII
NEOWISE_NS_12140,228.144117,-59.003049,Neha_Sharma,NV,ClassII
NEOWISE_NS_12141,189.547142,-62.119538,Neha_Sharma,NV,ClassII
NEOWISE_NS_12142,309.908563,41.270381,Neha_Sharma,NV,ClassII
NEOWISE_NS_12143,271.047437,-24.000649,Neha_Sharma,NV,ClassII
NEOWISE_NS_12144,224.651641,-59.996824,Neha_Sharma,NV,ClassII
NEOWISE_NS_12145,130.603093,-40.479082,Neha_Sharma,NV,ClassII
NEOWISE_NS_12146,306.761576,40.127431,Neha_Sharma,Irregular,FS
NEOWISE_NS_12147,308.140917,40.00553,Neha_Sharma,NV,ClassII
NEOWISE_NS_12148,292.188574,15.862547,Neha_Sharma,Irregular,FS
NEOWISE_NS_12149,126.621034,-38.817318,Neha_Sharma,NV,FS
NEOWISE_NS_12150,247.455811,-48.809007,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_12151,151.616685,-57.582963,Neha_Sharma,NV,ClassII
NEOWISE_NS_12152,155.069128,-58.099972,Neha_Sharma,NV,ClassII
NEOWISE_NS_12153,161.297973,-60.039203,Neha_Sharma,NV,ClassI
NEOWISE_NS_12154,158.104361,-58.853373,Neha_Sharma,NV,ClassII
NEOWISE_NS_12155,225.75886,-58.130263,Neha_Sharma,NV,ClassII
NEOWISE_NS_12156,275.314388,-16.543246,Neha_Sharma,Drop,ClassII
NEOWISE_NS_12157,249.174149,-48.770256,Neha_Sharma,NV,ClassII
NEOWISE_NS_12158,342.351943,61.856463,Neha_Sharma,NV,ClassIII
NEOWISE_NS_12159,281.634853,-0.845333,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_12160,158.176438,-58.862687,Neha_Sharma,NV,ClassII
NEOWISE_NS_12161,308.011196,41.133739,Neha_Sharma,NV,ClassI
NEOWISE_NS_12162,309.706182,42.602335,Neha_Sharma,Irregular,ClassI
NEOWISE_NS_12163,332.987843,58.513094,Neha_Sharma,NV,ClassII
NEOWISE_NS_12164,158.666583,-59.820828,Neha_Sharma,NV,ClassII
NEOWISE_NS_12165,150.006066,-55.019879,Neha_Sharma,NV,ClassI
NEOWISE_NS_12166,290.551231,13.735434,Neha_Sharma,NV,ClassII
NEOWISE_NS_12167,306.929739,40.134318,Neha_Sharma,NV,FS
NEOWISE_NS_12168,336.48198,58.217288,Neha_Sharma,NV,ClassII
NEOWISE_NS_12169,195.352299,-62.36671,Neha_Sharma,NV,ClassI
NEOWISE_NS_12170,295.913613,23.927313,Neha_Sharma,NV,FS
NEOWISE_NS_12171,177.334071,-61.426132,Neha_Sharma,Irregular,FS
NEOWISE_NS_12172,161.323868,-59.810005,Neha_Sharma,NV,ClassII
NEOWISE_NS_12173,308.528797,40.081548,Neha_Sharma,NV,ClassIII
NEOWISE_NS_12174,189.886468,-63.131053,Neha_Sharma,Curved,ClassI
NEOWISE_NS_12175,296.268804,24.61835,Neha_Sharma,NV,ClassII
NEOWISE_NS_12176,289.169992,11.381053,Neha_Sharma,Irregular,FS
NEOWISE_NS_12177,155.228826,-57.46484,Neha_Sharma,NV,ClassII
NEOWISE_NS_12178,199.651116,-62.736039,Neha_Sharma,NV,ClassII
NEOWISE_NS_12179,151.166449,-56.639702,Neha_Sharma,NV,ClassII
NEOWISE_NS_12180,304.344174,41.925806,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_12181,310.143668,38.844979,Neha_Sharma,NV,ClassII
NEOWISE_NS_12182,308.753373,40.863462,Neha_Sharma,NV,ClassII
NEOWISE_NS_12183,247.091075,-49.271016,Neha_Sharma,NV,FS
NEOWISE_NS_12184,199.58927,-62.691422,Neha_Sharma,NV,ClassII
NEOWISE_NS_12185,244.325927,-46.867055,Neha_Sharma,NV,FS
NEOWISE_NS_12186,132.11378,-43.453783,Neha_Sharma,Irregular,ClassI
NEOWISE_NS_12187,292.745181,18.381211,Neha_Sharma,Irregular,FS
NEOWISE_NS_12188,277.576178,-11.661783,Neha_Sharma,Irregular,ClassIII
NEOWISE_NS_12189,265.827604,-30.099398,Neha_Sharma,NV,ClassII
NEOWISE_NS_12190,142.719358,-51.430439,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_12191,290.959567,14.112841,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_12192,257.69908,-35.084304,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_12193,158.602928,-58.781307,Neha_Sharma,Irregular,FS
NEOWISE_NS_12194,283.739435,2.017762,Neha_Sharma,Curved,ClassII
NEOWISE_NS_12195,307.772891,43.042426,Neha_Sharma,NV,ClassII
NEOWISE_NS_12196,260.546694,-37.395261,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_12197,273.6366,-17.486075,Neha_Sharma,NV,ClassIII
NEOWISE_NS_12198,284.579556,1.558104,Neha_Sharma,Irregular,ClassI
NEOWISE_NS_12199,222.653927,-59.036562,Neha_Sharma,Irregular,FS
NEOWISE_NS_12200,226.965576,-57.840915,Neha_Sharma,Irregular,FS
NEOWISE_NS_12201,340.17996,61.112538,Neha_Sharma,NV,ClassI
NEOWISE_NS_12202,213.089992,-61.767498,Neha_Sharma,NV,FS
NEOWISE_NS_12203,274.295782,-11.990226,Neha_Sharma,Burst,ClassII
NEOWISE_NS_12204,252.768735,-44.58362,Neha_Sharma,NV,ClassII
NEOWISE_NS_12205,284.396053,3.168357,Neha_Sharma,Drop,ClassII
NEOWISE_NS_12206,135.32107,-48.380678,Neha_Sharma,Irregular,ClassI
NEOWISE_NS_12207,292.804564,16.36751,Neha_Sharma,NV,ClassII
NEOWISE_NS_12208,296.222117,25.859568,Neha_Sharma,Burst,FS
NEOWISE_NS_12209,155.249797,-57.999624,Neha_Sharma,NV,ClassII
NEOWISE_NS_12210,130.18987,-41.60124,Neha_Sharma,NV,ClassII
NEOWISE_NS_12211,247.52095,-47.272941,Neha_Sharma,NV,ClassII
NEOWISE_NS_12212,279.335744,-7.55759,Neha_Sharma,Irregular,FS
NEOWISE_NS_12213,309.907511,41.954816,Neha_Sharma,NV,ClassII
NEOWISE_NS_12214,306.104091,37.266963,Neha_Sharma,Irregular,FS
NEOWISE_NS_12215,309.204964,40.881386,Neha_Sharma,NV,ClassII
NEOWISE_NS_12216,304.590378,39.349369,Neha_Sharma,NV,ClassII
NEOWISE_NS_12217,273.903162,-11.962554,Neha_Sharma,NV,ClassII
NEOWISE_NS_12218,225.206376,-59.494442,Neha_Sharma,NV,ClassII
NEOWISE_NS_12219,295.842619,23.449914,Neha_Sharma,NV,ClassII
NEOWISE_NS_12220,159.218316,-58.635892,Neha_Sharma,NV,ClassI
NEOWISE_NS_12221,143.023659,-52.551317,Neha_Sharma,Drop,FS
NEOWISE_NS_12222,238.184013,-53.22248,Neha_Sharma,NV,uncertain
NEOWISE_NS_12223,128.091902,-40.012023,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_12224,226.070573,-58.556663,Neha_Sharma,NV,ClassII
NEOWISE_NS_12225,131.616821,-42.692222,Neha_Sharma,NV,ClassII
NEOWISE_NS_12226,272.454289,-23.637912,Neha_Sharma,NV,ClassII
NEOWISE_NS_12227,146.963659,-54.206467,Neha_Sharma,NV,ClassI
NEOWISE_NS_12228,208.464386,-61.402778,Neha_Sharma,NV,ClassII
NEOWISE_NS_12229,276.793981,-11.076506,Neha_Sharma,NV,ClassII
NEOWISE_NS_12230,126.393757,-38.087814,Neha_Sharma,Irregular,FS
NEOWISE_NS_12231,268.145913,-27.286366,Neha_Sharma,NV,FS
NEOWISE_NS_12232,136.138339,-47.654528,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_12233,254.600554,-39.977782,Neha_Sharma,NV,ClassII
NEOWISE_NS_12234,174.155149,-62.594347,Neha_Sharma,NV,ClassII
NEOWISE_NS_12235,239.097536,-53.093508,Neha_Sharma,NV,ClassI
NEOWISE_NS_12236,238.192394,-53.318234,Neha_Sharma,NV,FS
NEOWISE_NS_12237,308.032703,40.299679,Neha_Sharma,NV,ClassII
NEOWISE_NS_12238,196.415668,-62.494438,Neha_Sharma,NV,ClassII
NEOWISE_NS_12239,308.09328,41.427125,Neha_Sharma,NV,FS
NEOWISE_NS_12240,295.714019,22.908502,Neha_Sharma,Irregular,FS
NEOWISE_NS_12241,227.39369,-58.74495,Neha_Sharma,NV,ClassI
NEOWISE_NS_12242,259.412668,-36.241868,Neha_Sharma,NV,ClassII
NEOWISE_NS_12243,284.043168,4.424158,Neha_Sharma,NV,ClassII
NEOWISE_NS_12244,227.014238,-59.48404,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_12245,310.484885,41.765465,Neha_Sharma,NV,ClassII
NEOWISE_NS_12246,137.850811,-47.617863,Neha_Sharma,Irregular,FS
NEOWISE_NS_12247,287.752785,9.762074,Neha_Sharma,Curved,ClassII
NEOWISE_NS_12248,129.706035,-41.095389,Neha_Sharma,NV,ClassII
NEOWISE_NS_12249,260.863373,-38.386072,Neha_Sharma,NV,ClassII
NEOWISE_NS_12250,297.443212,26.440808,Neha_Sharma,NV,ClassII
NEOWISE_NS_12251,156.174421,-58.345517,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_12252,284.063011,0.872565,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_12253,272.065199,-18.704088,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_12254,195.348515,-62.419492,Neha_Sharma,NV,ClassII
NEOWISE_NS_12255,310.204281,42.078607,Neha_Sharma,NV,ClassII
NEOWISE_NS_12256,261.455456,-35.601958,Neha_Sharma,NV,ClassII
NEOWISE_NS_12257,308.6867,40.830026,Neha_Sharma,Irregular,ClassIII
NEOWISE_NS_12258,133.768348,-46.431011,Neha_Sharma,NV,ClassII
NEOWISE_NS_12259,130.882857,-42.433643,Neha_Sharma,NV,ClassIII
NEOWISE_NS_12260,308.71865,41.339613,Neha_Sharma,NV,FS
NEOWISE_NS_12261,250.649047,-43.679905,Neha_Sharma,NV,ClassII
NEOWISE_NS_12262,274.585406,-16.947959,Neha_Sharma,NV,FS
NEOWISE_NS_12263,271.570022,-21.698618,Neha_Sharma,NV,ClassII
NEOWISE_NS_12264,254.480592,-39.767969,Neha_Sharma,NV,ClassII
NEOWISE_NS_12265,152.687507,-57.646186,Neha_Sharma,NV,ClassII
NEOWISE_NS_12266,134.793236,-47.238991,Neha_Sharma,NV,ClassII
NEOWISE_NS_12267,191.584508,-63.039387,Neha_Sharma,NV,ClassII
NEOWISE_NS_12268,292.369367,20.057794,Neha_Sharma,NV,ClassIII
NEOWISE_NS_12269,220.334565,-60.401101,Neha_Sharma,NV,ClassII
NEOWISE_NS_12270,141.06787,-51.966027,Neha_Sharma,NV,FS
NEOWISE_NS_12271,224.801949,-59.557569,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_12272,257.061722,-41.785142,Neha_Sharma,NV,ClassII
NEOWISE_NS_12273,136.84897,-48.481307,Neha_Sharma,NV,ClassI
NEOWISE_NS_12274,186.126062,-61.832375,Neha_Sharma,NV,ClassII
NEOWISE_NS_12275,238.365772,-54.136405,Neha_Sharma,NV,ClassIII
NEOWISE_NS_12276,283.985853,2.496665,Neha_Sharma,NV,ClassII
NEOWISE_NS_12277,271.244446,-20.520299,Neha_Sharma,NV,ClassII
NEOWISE_NS_12278,304.669137,39.341702,Neha_Sharma,NV,ClassII
NEOWISE_NS_12279,308.501864,41.185748,Neha_Sharma,NV,FS
NEOWISE_NS_12280,248.583915,-50.875897,Neha_Sharma,NV,ClassII
NEOWISE_NS_12281,191.136378,-63.129011,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_12282,261.509585,-36.383674,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_12283,166.279389,-61.358205,Neha_Sharma,NV,ClassII
NEOWISE_NS_12284,208.85046,-61.692454,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_12285,245.384804,-50.721049,Neha_Sharma,NV,ClassII
NEOWISE_NS_12286,164.596047,-59.871433,Neha_Sharma,NV,ClassII
NEOWISE_NS_12287,135.767368,-48.59093,Neha_Sharma,NV,ClassII
NEOWISE_NS_12288,267.219702,-31.286051,Neha_Sharma,NV,ClassII
NEOWISE_NS_12289,285.613818,7.231324,Neha_Sharma,Curved,ClassII
NEOWISE_NS_12290,190.365088,-61.993162,Neha_Sharma,NV,ClassII
NEOWISE_NS_12291,195.176941,-63.624523,Neha_Sharma,NV,FS
NEOWISE_NS_12292,207.796597,-62.043914,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_12293,279.03242,-5.920392,Neha_Sharma,NV,FS
NEOWISE_NS_12294,306.711167,40.012346,Neha_Sharma,NV,FS
NEOWISE_NS_12295,249.732646,-49.674911,Neha_Sharma,NV,ClassII
NEOWISE_NS_12296,280.090092,-4.329084,Neha_Sharma,NV,ClassII
NEOWISE_NS_12297,336.5347,57.545424,Neha_Sharma,NV,ClassII
NEOWISE_NS_12298,310.240646,41.898128,Neha_Sharma,NV,ClassII
NEOWISE_NS_12299,270.693542,-24.348404,Neha_Sharma,NV,ClassII
NEOWISE_NS_12300,305.184894,41.114055,Neha_Sharma,NV,ClassII
NEOWISE_NS_12301,188.779309,-61.916851,Neha_Sharma,NV,FS
NEOWISE_NS_12302,253.707797,-40.749227,Neha_Sharma,NV,ClassII
NEOWISE_NS_12303,307.13176,40.32839,Neha_Sharma,NV,ClassII
NEOWISE_NS_12304,212.111587,-61.044218,Neha_Sharma,NV,ClassII
NEOWISE_NS_12305,307.463544,39.273539,Neha_Sharma,Irregular,ClassI
NEOWISE_NS_12306,279.47922,-8.451301,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_12307,280.757698,-1.651139,Neha_Sharma,Curved,FS
NEOWISE_NS_12308,132.290645,-41.559691,Neha_Sharma,Irregular,ClassI
NEOWISE_NS_12309,253.941248,-40.096989,Neha_Sharma,NV,ClassII
NEOWISE_NS_12310,290.792265,17.299491,Neha_Sharma,NV,ClassII
NEOWISE_NS_12311,305.433479,37.76152,Neha_Sharma,NV,FS
NEOWISE_NS_12312,248.321251,-48.131498,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_12313,277.5886,-11.969957,Neha_Sharma,NV,ClassII
NEOWISE_NS_12314,221.849089,-60.391141,Neha_Sharma,NV,ClassI
NEOWISE_NS_12315,310.251834,41.304142,Neha_Sharma,NV,ClassII
NEOWISE_NS_12316,271.73271,-21.851865,Neha_Sharma,NV,FS
NEOWISE_NS_12317,161.815933,-59.542679,Neha_Sharma,NV,FS
NEOWISE_NS_12318,309.136559,41.692367,Neha_Sharma,NV,ClassII
NEOWISE_NS_12319,261.30638,-37.190098,Neha_Sharma,NV,ClassII
NEOWISE_NS_12320,293.399025,19.985217,Neha_Sharma,Irregular,FS
NEOWISE_NS_12321,172.156454,-63.047187,Neha_Sharma,NV,FS
NEOWISE_NS_12322,307.195999,39.754127,Neha_Sharma,Irregular,ClassI
NEOWISE_NS_12323,200.863243,-62.267595,Neha_Sharma,NV,ClassII
NEOWISE_NS_12324,310.342883,42.044669,Neha_Sharma,NV,ClassI
NEOWISE_NS_12325,243.398695,-51.307961,Neha_Sharma,NV,FS
NEOWISE_NS_12326,246.046098,-49.612923,Neha_Sharma,NV,ClassI
NEOWISE_NS_12327,260.147514,-35.987305,Neha_Sharma,NV,FS
NEOWISE_NS_12328,307.987508,41.06617,Neha_Sharma,NV,ClassII
NEOWISE_NS_12329,309.187363,42.729369,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_12330,135.572289,-47.572015,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_12331,133.716683,-46.14742,Neha_Sharma,Linear,ClassI
NEOWISE_NS_12332,198.570268,-63.104133,Neha_Sharma,NV,ClassIII
NEOWISE_NS_12333,291.93249,15.630029,Neha_Sharma,NV,ClassII
NEOWISE_NS_12334,311.288651,41.128599,Neha_Sharma,NV,ClassII
NEOWISE_NS_12335,153.231406,-57.977596,Neha_Sharma,NV,ClassII
NEOWISE_NS_12336,283.873945,1.209754,Neha_Sharma,NV,ClassII
NEOWISE_NS_12337,132.906698,-44.034246,Neha_Sharma,Irregular,ClassI
NEOWISE_NS_12338,134.465659,-47.659169,Neha_Sharma,NV,ClassII
NEOWISE_NS_12339,274.631211,-16.870094,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_12340,274.844022,-15.391467,Neha_Sharma,NV,ClassII
NEOWISE_NS_12341,132.420449,-41.663882,Neha_Sharma,NV,ClassII
NEOWISE_NS_12342,308.816174,40.826411,Neha_Sharma,NV,ClassII
NEOWISE_NS_12343,234.002387,-56.643509,Neha_Sharma,NV,ClassII
NEOWISE_NS_12344,165.961428,-59.96022,Neha_Sharma,NV,ClassIII
NEOWISE_NS_12345,132.163503,-43.345004,Neha_Sharma,NV,ClassII
NEOWISE_NS_12346,306.507173,40.760084,Neha_Sharma,NV,ClassIII
NEOWISE_NS_12347,292.61526,18.341187,Neha_Sharma,NV,ClassII
NEOWISE_NS_12348,135.206338,-47.646776,Neha_Sharma,Periodic,ClassII
NEOWISE_NS_12349,255.477539,-43.776446,Neha_Sharma,NV,FS
NEOWISE_NS_12350,250.538323,-46.051456,Neha_Sharma,Periodic,ClassII
NEOWISE_NS_12351,240.133512,-51.6795,Neha_Sharma,NV,ClassII
NEOWISE_NS_12352,240.329706,-53.417841,Neha_Sharma,Irregular,ClassI
NEOWISE_NS_12353,307.973011,40.008563,Neha_Sharma,Irregular,ClassI
NEOWISE_NS_12354,196.467641,-63.318733,Neha_Sharma,NV,ClassIII
NEOWISE_NS_12355,310.854305,42.802734,Neha_Sharma,Irregular,FS
NEOWISE_NS_12356,334.445684,59.900768,Neha_Sharma,NV,ClassII
NEOWISE_NS_12357,228.16053,-58.995308,Neha_Sharma,NV,ClassII
NEOWISE_NS_12358,211.742556,-61.528305,Neha_Sharma,NV,ClassII
NEOWISE_NS_12359,307.902224,41.084703,Neha_Sharma,Drop,ClassII
NEOWISE_NS_12360,308.343479,41.117094,Neha_Sharma,NV,ClassII
NEOWISE_NS_12361,249.998786,-47.162526,Neha_Sharma,NV,ClassIII
NEOWISE_NS_12362,211.834273,-61.576157,Neha_Sharma,NV,ClassII
NEOWISE_NS_12363,287.411256,8.79735,Neha_Sharma,Curved,ClassII
NEOWISE_NS_12364,222.52503,-60.499003,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_12365,309.259177,42.457281,Neha_Sharma,NV,ClassII
NEOWISE_NS_12366,309.946111,42.094369,Neha_Sharma,Burst,ClassII
NEOWISE_NS_12367,292.979705,16.98923,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_12368,274.812842,-16.458145,Neha_Sharma,NV,ClassIII
