Name,RA,Dec,SED_Slope,YSO_Class,LCType
J161502.68-504344.5,243.761116,-50.729004,-0.26,FS,Irregular
J090851.99-481238.9,137.2162,-48.210804,0.86,ClassI,Curved
J202438.41+420424.8,306.160043,42.073628,-1.17,ClassII,Irregular
J194701.67+234836.5,296.757021,23.810146,-0.51,ClassII,Irregular
J204336.78+424342.6,310.903253,42.728523,-0.01,FS,Irregular
J085250.46-441952.1,133.210308,-44.331177,1.11,ClassI,Irregular
J135302.62-612534.2,208.260852,-61.426021,-0.54,ClassII,Drop
J203358.28+381743.8,308.492838,38.295525,-0.07,FS,Irregular
J150813.33-573053.7,227.055597,-57.514863,-1.21,ClassII,Irregular
J190544.75+044932.4,286.436405,4.82554,-1.0,ClassII,Irregular
J120027.53-631327.1,180.114794,-63.224258,-0.49,ClassII,Irregular
J191317.45+101210.9,288.322745,10.203138,-0.0,FS,Irregular
J161217.35-500328.5,243.072231,-50.05789,-0.33,ClassII,Irregular
J203521.39+393600.5,308.839226,39.600143,-0.3,FS,Irregular
J144824.67-592413.4,222.102868,-59.403762,-0.39,ClassII,Irregular
J203555.83+420831.6,308.982674,42.142119,-0.73,ClassII,Irregular
J203710.18+422216.0,309.292428,42.371106,-1.16,ClassII,Irregular
J183554.32-062206.1,278.976346,-6.368353,-0.9,ClassII,Irregular
J221134.44+582906.4,332.893597,58.48515,-0.91,ClassII,Irregular
J181540.28-173015.9,273.917904,-17.504482,-1.58,uncertain,Irregular
J114258.98-623359.7,175.745802,-62.566612,-0.47,ClassII,Linear
J175444.90-305729.4,268.687024,-30.958163,-1.19,ClassII,Periodic
J163850.82-493727.4,249.711795,-49.624274,-1.31,ClassII,Irregular
J085013.32-414727.4,132.55555,-41.790912,-1.25,ClassII,Irregular
J134213.93-620038.5,205.557939,-62.010786,0.2,FS,Irregular
J152328.31-574610.2,230.868136,-57.76943,-0.79,ClassII,Irregular
J155113.98-532749.9,237.80839,-53.463726,-0.47,ClassII,Irregular
J085244.00-460148.2,133.183391,-46.030054,-0.62,ClassII,Irregular
J191112.43+083233.9,287.801866,8.542768,-1.19,ClassII,Irregular
J203859.15+411753.0,309.746518,41.298061,-0.13,FS,Irregular
J192247.14+133933.3,290.696458,13.659162,-0.48,ClassII,Irregular
J085841.09-433305.4,134.671215,-43.55151,0.46,ClassI,Irregular
J194634.85+242651.1,296.645309,24.447526,-1.93,ClassIII,Curved
J181118.06-164549.2,272.825336,-16.76375,-0.52,ClassII,Burst
J193558.73+215334.2,293.994746,21.892645,-1.11,ClassII,Irregular
J201612.55+390514.4,304.052282,39.087334,-1.24,ClassII,Irregular
J090333.66-473417.2,135.890178,-47.571245,-1.08,ClassII,Curved
J084735.43-432123.7,131.897664,-43.356652,1.0,ClassI,Irregular
J114133.67-622007.6,175.390124,-62.335491,0.49,ClassI,Irregular
J085134.21-421617.2,132.892565,-42.271475,-0.18,FS,Irregular
J134002.37-624514.1,205.010248,-62.753721,-0.69,ClassII,Irregular
J194002.84+220631.2,295.011999,22.10868,0.09,FS,Irregular
J095822.03-562348.9,149.591765,-56.397134,0.07,FS,Curved
J084819.88-424141.2,132.08258,-42.694769,-0.3,ClassII,Curved
J202541.13+403930.0,306.421448,40.658357,-1.17,ClassII,Irregular
J105652.70-594617.4,164.219274,-59.77166,0.94,ClassI,Irregular
J164222.12-464801.1,250.592298,-46.800394,-1.66,ClassIII,Irregular
J224749.50+590154.6,341.956233,59.03184,-0.52,ClassII,Burst
J102415.34-582436.0,156.063927,-58.409972,0.09,FS,Irregular
J174909.81-245102.7,267.290907,-24.850743,-1.47,ClassII,Irregular
J091319.27-494710.4,138.330378,-49.786217,-0.34,ClassII,Irregular
J203225.75+414808.1,308.107306,41.802266,-0.41,ClassII,Irregular
J185320.74+010832.3,283.33628,1.142231,-0.28,FS,Curved
J192116.06+150452.4,290.316941,15.081238,-0.79,ClassII,Curved
J172629.74-365307.0,261.623952,-36.885303,-0.87,ClassII,Irregular
J084624.96-434217.4,131.603993,-43.704891,-0.13,FS,Irregular
J193758.56+210553.7,294.494112,21.098294,1.05,ClassI,Irregular
J101827.37-570412.5,154.614015,-57.070174,-0.55,ClassII,Drop
J165009.95-440145.3,252.541487,-44.029264,-0.13,FS,Irregular
J192257.20+151849.1,290.738374,15.313603,-1.16,ClassII,Irregular
J192209.22+153507.0,290.538507,15.585321,0.33,ClassI,Irregular
J161435.98-515221.4,243.649963,-51.872487,0.13,FS,Periodic
J082525.48-381208.0,126.356113,-38.202239,-0.24,FS,Irregular
J175604.16-271131.4,269.017385,-27.19207,-1.17,ClassII,Irregular
J130822.27-620311.0,197.09298,-62.053044,-0.8,ClassII,Irregular
J171941.98-375455.7,259.924913,-37.915534,1.42,ClassI,Irregular
J084253.35-401906.8,130.722353,-40.318572,-0.06,FS,Irregular
J085907.63-473823.1,134.781819,-47.639775,-1.36,ClassII,Irregular
J192214.66+155525.3,290.561123,15.923694,-0.12,FS,Irregular
J135326.17-611943.4,208.359037,-61.32873,-1.1,ClassII,Irregular
J203149.04+401537.6,307.954339,40.260527,-0.34,ClassII,Irregular
J201924.47+410610.9,304.85199,41.103039,0.06,FS,Irregular
J133310.04-632636.8,203.291922,-63.443583,-0.96,ClassII,Irregular
J083024.06-385946.1,127.600266,-38.996165,-1.52,ClassII,Irregular
J194148.44+214431.6,295.451827,21.742073,0.55,ClassI,Drop
J104535.78-595351.2,161.399157,-59.897597,-1.28,ClassII,Periodic
J165445.82-434234.4,253.691042,-43.7097,-0.23,FS,Irregular
J145535.99-581815.5,223.900085,-58.304193,-0.28,FS,Irregular
J202749.32+393849.6,306.955621,39.647119,0.12,FS,Irregular
J141425.08-612228.5,213.604619,-61.374583,1.27,ClassI,Periodic
J170504.85-401744.6,256.270321,-40.295711,-0.81,ClassII,Irregular
J181929.49-210401.4,274.873017,-21.067344,0.2,FS,Irregular
J141410.87-614232.1,213.545327,-61.70906,-0.53,ClassII,Linear
J085802.46-474309.2,134.5103,-47.719246,-1.46,ClassII,Irregular
J165543.63-403023.4,253.93189,-40.506568,-0.82,ClassII,Irregular
J181658.10-164414.9,274.242111,-16.737538,-0.48,ClassII,Irregular
J164437.13-460401.8,251.154818,-46.067184,0.77,ClassI,Burst
J131015.37-621622.6,197.564284,-62.27295,-0.12,FS,Irregular
J194500.47+233729.6,296.252066,23.624934,0.6,ClassI,Irregular
J101629.35-574333.6,154.122199,-57.725997,-0.34,ClassII,Curved
J161223.14-514923.9,243.096446,-51.823263,0.12,FS,Curved
J180031.29-184436.8,270.13042,-18.743474,-1.16,ClassII,Irregular
J203225.90+413558.8,308.107938,41.599696,-1.58,ClassII,Irregular
J174756.68-253351.9,266.986255,-25.564439,-0.82,ClassII,Irregular
J182959.34-093255.9,277.4974,-9.548919,-0.77,ClassII,Irregular
J185625.90+014804.1,284.107889,1.80122,0.2,FS,Irregular
J140425.82-623021.4,211.107657,-62.50584,-1.18,ClassII,Irregular
J172513.59-335513.3,261.306678,-33.920367,-1.26,ClassII,Irregular
J201828.13+411159.2,304.617301,41.199772,-0.02,FS,Irregular
J202914.56+402327.4,307.310713,40.390979,-0.81,ClassII,Irregular
J161914.43-492928.9,244.810101,-49.491281,0.23,FS,Irregular
J180158.59-281846.6,270.494106,-28.31292,-0.5,ClassII,Irregular
J171233.88-430537.7,258.141253,-43.093815,-0.64,ClassII,Irregular
J120815.90-625456.6,182.06634,-62.915832,-1.17,ClassII,Curved
J185941.96+015719.2,284.924873,1.955346,-0.37,ClassII,Periodic
J184536.04-043806.5,281.400174,-4.635129,-0.32,ClassII,Irregular
J090712.41-471254.7,136.801755,-47.21525,-0.1,FS,Irregular
J183717.66-084433.4,279.323681,-8.742615,-1.28,ClassII,Irregular
J203751.69+420535.0,309.465389,42.093062,-0.06,FS,Irregular
J155650.64-532256.0,239.210967,-53.382216,-1.36,ClassII,Irregular
J085939.75-462923.3,134.915556,-46.489878,0.31,ClassI,Irregular
J113833.20-632953.9,174.638078,-63.498373,-0.24,FS,Irregular
J143550.48-591133.4,218.959833,-59.192486,-1.68,ClassIII,Irregular
J203225.40+400401.7,308.105798,40.067132,0.18,FS,Curved
J185759.13+032406.0,284.496311,3.401726,1.36,ClassI,Irregular
J171955.66-360433.5,259.982014,-36.076011,-1.22,ClassII,Irregular
J111643.09-612528.2,169.179511,-61.424453,0.42,ClassI,Irregular
J203018.75+393347.3,307.578169,39.563178,-0.59,ClassII,Drop
J164539.13-462007.8,251.413128,-46.335526,-1.22,ClassII,Irregular
J131829.89-622328.6,199.624788,-62.391261,-1.67,ClassIII,Curved
J161107.60-541736.3,242.781642,-54.293337,-0.79,ClassII,Irregular
J191138.76+090259.1,287.911616,9.049752,-0.41,ClassII,Irregular
J184639.77-011447.4,281.665657,-1.246547,-0.92,ClassII,Irregular
J175829.51-182404.6,269.622987,-18.401262,-0.35,ClassII,Irregular
J100534.08-571508.6,151.391868,-57.252641,0.7,ClassI,Irregular
J190453.19+063148.6,286.221727,6.530133,0.61,ClassI,Curved
J124114.47-614222.8,190.310458,-61.706433,-0.56,ClassII,Irregular
J133219.51-622541.1,203.081284,-62.428047,-1.38,ClassII,Irregular
J084512.82-420605.7,131.303408,-42.101609,-1.38,ClassII,Irregular
J120518.09-615943.7,181.325769,-61.995469,0.28,FS,Irregular
J181844.68-124543.7,274.686181,-12.76227,0.1,FS,Irregular
J203044.88+411622.9,307.687079,41.273061,-0.92,ClassII,Irregular
J083156.61-382502.0,127.985858,-38.417267,-0.3,FS,Curved
J155858.82-531642.0,239.745092,-53.27826,-2.15,ClassIII,Periodic
J120127.32-625358.7,180.364048,-62.899731,-1.9,ClassIII,Curved
J123544.54-625720.2,188.935759,-62.955786,-1.09,ClassII,Periodic
J163742.86-470038.5,249.428735,-47.010784,-0.28,FS,Irregular
J165224.48-431840.5,253.10209,-43.311373,-0.16,FS,Irregular
J113150.53-622141.7,172.960775,-62.361506,0.31,ClassI,Irregular
J123046.79-635405.7,187.695157,-63.901629,-0.24,FS,Burst
J182233.59-135831.1,275.639884,-13.975497,-1.4,ClassII,Irregular
J172346.41-381159.0,260.94341,-38.199713,-0.92,ClassII,Irregular
J203903.13+422627.4,309.762968,42.441039,0.46,ClassI,Irregular
J143114.67-605606.5,217.811168,-60.935147,-0.24,FS,Irregular
J191141.09+100920.5,287.921272,10.15572,-0.35,ClassII,Irregular
J172744.43-354407.5,261.935197,-35.735515,0.07,FS,Irregular
J100705.20-573045.2,151.771778,-57.512611,0.43,ClassI,Curved
J102415.22-575405.9,156.063605,-57.901613,-0.79,ClassII,Irregular
J202347.70+385930.9,305.948748,38.991945,-2.12,ClassIII,Irregular
J181046.02-203241.2,272.691794,-20.544885,-0.88,ClassII,Curved
J084219.74-421719.3,130.582369,-42.288688,-1.06,ClassII,Irregular
J193437.89+182559.2,293.657932,18.433103,-1.07,ClassII,Irregular
J171509.21-362741.6,258.788432,-36.461489,0.08,FS,Irregular
J133012.30-613348.8,202.551342,-61.563472,-1.31,ClassII,Irregular
J192949.73+175858.5,292.457269,17.982895,-0.83,ClassII,Irregular
J115148.73-625747.0,177.953075,-62.96315,-1.43,ClassII,Periodic
J193503.94+200804.9,293.766482,20.134808,1.24,ClassI,Irregular
J131301.01-620043.6,198.254034,-62.012062,-0.6,ClassII,Periodic
J180107.86-301932.1,270.282792,-30.325618,-0.48,ClassII,Irregular
J175620.72-252212.4,269.086374,-25.370211,-1.64,ClassIII,Irregular
J165818.39-455155.8,254.576649,-45.865521,-0.88,ClassII,Irregular
J224912.12+610440.8,342.300418,61.078044,-1.22,ClassII,Irregular
J121220.29-614619.7,183.084658,-61.772196,-0.79,ClassII,Curved
J203603.19+394941.6,309.013271,39.828158,-0.64,ClassII,Irregular
J183639.74-023408.8,279.165422,-2.569335,-0.65,ClassII,Irregular
J160822.00-513015.0,242.091671,-51.504112,-1.52,uncertain,Irregular
J160723.35-540853.1,241.847274,-54.14815,-0.57,ClassII,Irregular
J173527.37-254258.7,263.864303,-25.716397,0.25,FS,Irregular
J130014.58-622214.3,195.060903,-62.370702,-1.43,ClassII,Irregular
J181533.00-172513.0,273.887547,-17.420331,-0.63,ClassII,Irregular
J143027.67-604644.2,217.615315,-60.778892,-0.53,ClassII,Irregular
J180224.90-263002.2,270.603666,-26.500622,-0.59,ClassII,Irregular
J164810.54-442841.4,252.044115,-44.478144,-0.2,FS,Irregular
J164301.94-425807.1,250.757947,-42.968591,-0.16,FS,Irregular
J090729.52-492155.4,136.873147,-49.365504,-0.17,FS,Irregular
J172652.77-335432.3,261.719992,-33.908996,-0.62,ClassII,Irregular
J122835.23-630130.6,187.146973,-63.025271,-0.62,ClassII,Curved
J193732.96+224720.4,294.387337,22.789216,0.1,FS,Burst
J181803.56-115354.6,274.514838,-11.898511,-0.75,ClassII,Curved
J181346.66-115035.5,273.444455,-11.843273,-0.49,ClassII,Burst
J203709.29+421211.8,309.288699,42.203338,0.43,ClassI,Irregular
J135046.08-615827.1,207.691917,-61.974203,-1.38,ClassII,Irregular
J171927.49-385708.7,259.86464,-38.952494,-0.88,ClassII,Irregular
J163603.38-473656.8,249.014105,-47.615706,-1.18,ClassII,Irregular
J180758.65-203908.8,271.994439,-20.652431,0.46,ClassI,Irregular
J135224.01-621725.7,208.099847,-62.290414,-0.08,FS,Irregular
J101446.03-575436.5,153.691869,-57.910204,0.78,ClassI,Curved
J171220.33-433356.2,258.084759,-43.565605,-0.39,ClassII,Irregular
J155643.93-540632.1,239.183023,-54.108836,-0.17,FS,Irregular
J181200.14-173332.9,273.000635,-17.559162,-0.39,ClassII,Irregular
J204222.94+395134.6,310.595629,39.859671,-0.09,FS,Irregular
J202841.28+390743.9,307.172004,39.128842,-0.92,ClassII,Irregular
J111133.17-612640.5,167.888159,-61.444577,0.82,ClassI,Curved
J202813.47+392904.3,307.056194,39.484555,0.02,FS,Burst
J094618.00-543941.4,146.575067,-54.661425,-0.05,FS,Irregular
J203117.07+430020.4,307.821221,43.005676,-0.92,ClassII,Burst
J084349.34-414445.1,130.955642,-41.745874,0.17,FS,Curved
J203006.50+411846.0,307.527101,41.312811,-0.5,ClassII,Irregular
J171818.21-355526.7,259.57594,-35.924109,-1.71,ClassIII,Irregular
J113447.76-624143.1,173.698384,-62.695245,-1.56,ClassII,Burst
J164254.74-500821.5,250.727955,-50.139354,-0.41,ClassII,Irregular
J130106.79-622719.3,195.278326,-62.455397,0.08,FS,Irregular
J181600.86-115714.8,274.00361,-11.954104,-0.25,FS,Irregular
J100837.54-570528.8,152.156464,-57.091333,-0.82,ClassII,Curved
J100151.04-563815.1,150.46262,-56.637549,-0.59,ClassII,Irregular
J163207.09-483903.8,248.029446,-48.650854,1.71,ClassI,Linear
J170643.73-391028.0,256.682289,-39.174475,-0.3,FS,Irregular
J123722.20-624547.2,189.342825,-62.763336,0.53,ClassI,Irregular
J185057.79-011900.1,282.74077,-1.316664,-0.51,ClassII,Irregular
J101051.34-565224.7,152.713934,-56.873576,-0.33,ClassII,Curved
J184039.98-055000.0,280.166581,-5.833295,-0.84,ClassII,Irregular
J175429.03-251023.0,268.621063,-25.173091,-1.57,ClassII,Curved
J191230.16+090909.2,288.125629,9.15252,-1.88,ClassIII,Curved
J093128.04-510518.5,142.866986,-51.088492,0.59,ClassI,Irregular
J083944.20-394349.2,129.934187,-39.73036,0.13,FS,Irregular
J202733.39+401152.1,306.889181,40.197793,-0.41,ClassII,Irregular
J171240.18-382031.1,258.167336,-38.341963,0.05,FS,Irregular
J152211.57-570233.7,230.547948,-57.042581,0.28,FS,Irregular
J110319.86-603531.1,165.832809,-60.591947,-0.28,FS,Irregular
J190435.06+042254.3,286.146079,4.381851,-0.98,ClassII,Irregular
J202333.26+380417.5,305.888654,38.071543,-1.87,ClassIII,Irregular
J165927.13-395804.3,254.862978,-39.967839,-0.38,ClassII,Irregular
J132326.09-621533.3,200.858711,-62.259127,0.7,ClassI,Irregular
J141903.57-612835.5,214.764984,-61.476579,0.01,FS,Linear
J204312.98+424944.7,310.804052,42.829078,-0.5,ClassII,Irregular
J180923.87-214553.6,272.34953,-21.76492,-0.4,ClassII,Irregular
J093636.51-535401.4,144.152175,-53.900374,-1.62,ClassIII,Irregular
J221511.01+595235.7,333.795966,59.876587,-1.35,ClassII,Periodic
J111856.86-603527.9,169.736823,-60.591089,0.14,FS,Irregular
J201741.52+390349.6,304.423149,39.063958,-0.87,ClassII,Irregular
J100957.99-570337.3,152.491589,-57.060383,0.36,ClassI,Irregular
J165018.80-461053.4,252.578421,-46.181555,-1.48,ClassII,Irregular
J084059.86-404721.7,130.249523,-40.789364,-1.26,ClassII,Irregular
J091635.98-494259.2,139.149955,-49.716444,0.16,FS,Drop
J085551.59-462249.0,133.964959,-46.380285,0.74,ClassI,Burst
J185035.29+011456.8,282.647121,1.249145,-1.09,ClassII,Irregular
J224611.81+620556.7,341.549314,62.099115,0.02,FS,Irregular
J113539.67-631808.3,173.915193,-63.302408,-1.22,ClassII,Periodic
J192818.97+174830.7,292.079129,17.808476,-0.75,ClassII,Irregular
J203020.82+425359.7,307.586845,42.899843,-1.64,ClassIII,Irregular
J190231.05+045703.7,285.629366,4.951056,-0.77,ClassII,Irregular
J090833.37-492315.7,137.13909,-49.387723,-0.06,FS,Irregular
J191020.90+082621.7,287.587143,8.43933,-1.33,ClassII,Irregular
J084212.24-421644.2,130.551068,-42.278995,0.48,ClassI,Periodic
J152253.43-555549.7,230.722778,-55.930357,-1.94,ClassIII,Curved
J192413.94+142254.0,291.058136,14.381739,-1.72,ClassIII,Burst
J182143.34-144029.5,275.430544,-14.674876,-1.46,ClassII,Irregular
J174958.13-221118.4,267.492252,-22.188411,-1.02,ClassII,Curved
J181103.85-205650.4,272.766038,-20.947343,-1.23,ClassII,Irregular
J123241.00-630923.8,188.170821,-63.15667,0.97,ClassI,Irregular
J114027.72-630516.0,175.115381,-63.087766,-0.29,FS,Irregular
J172957.14-323612.0,262.488096,-32.603359,-0.52,ClassII,Irregular
J185358.52+014708.6,283.493784,1.785788,-1.42,ClassII,Irregular
J152326.15-562717.0,230.858986,-56.454698,-1.04,ClassII,Irregular
J084316.30-411717.8,130.817913,-41.288312,-1.2,ClassII,Irregular
J224029.69+592104.0,340.123866,59.351136,-0.74,ClassII,Irregular
J203555.43+413824.3,308.98098,41.64009,-1.08,ClassII,Curved
J180757.12-230241.3,271.988029,-23.044818,0.05,FS,Irregular
J112924.39-621358.3,172.351448,-62.232865,-0.48,ClassII,Irregular
J131451.97-624009.1,198.716161,-62.669133,0.64,ClassI,Curved
J181956.78-132720.4,274.98659,-13.455715,0.09,FS,Irregular
J155601.35-541626.0,239.005614,-54.273746,-0.18,FS,Irregular
J185122.22+021911.9,282.842559,2.320017,-0.66,ClassII,Curved
J134436.53-622507.9,206.152354,-62.418848,-0.36,ClassII,Curved
J100714.87-573448.6,151.812022,-57.580195,-0.88,ClassII,Irregular
J174732.10-323324.4,266.883825,-32.556719,-1.23,ClassII,Irregular
J202901.08+402817.0,307.254587,40.471401,-0.62,ClassII,Irregular
J202408.62+422241.5,306.036203,42.377955,-0.33,ClassII,Irregular
J161154.05-515915.5,242.975167,-51.987724,0.94,ClassI,Curved
J182915.99-135147.7,277.316661,-13.863251,-0.82,ClassII,Drop
J091617.22-501018.4,139.071449,-50.17157,-0.14,FS,Burst
J084806.63-423554.6,132.027721,-42.598551,-0.5,ClassII,Irregular
J180637.68-201909.9,271.657111,-20.319386,0.48,ClassI,Irregular
J191458.54+113842.4,288.744,11.645027,-0.03,FS,Irregular
J223500.51+592050.0,338.752201,59.347308,0.54,ClassI,Periodic
J112338.18-615607.7,170.908938,-61.935468,-1.09,ClassII,Irregular
J090524.02-485549.8,136.350137,-48.930515,-0.11,FS,Irregular
J175645.04-222707.3,269.187723,-22.451959,-0.81,ClassII,Irregular
J182933.06-083028.2,277.387843,-8.507888,-0.72,ClassII,Irregular
J144836.17-600140.4,222.150689,-60.02776,-1.01,ClassII,Irregular
J193500.07+195551.7,293.750418,19.931012,-0.7,ClassII,Irregular
J155608.73-535525.9,239.036438,-53.923787,-1.5,ClassII,Irregular
J193401.98+200110.9,293.50839,20.01976,-0.02,FS,Irregular
J101844.05-581000.5,154.683422,-58.166882,0.1,FS,Burst
J093236.59-511516.3,143.152461,-51.254545,-0.08,FS,Irregular
J114328.56-622502.4,175.868786,-62.417186,1.88,ClassI,Irregular
J172837.84-363542.8,262.157721,-36.59524,-1.23,ClassII,Irregular
J085849.09-474625.0,134.704591,-47.773626,-0.64,ClassII,Drop
J194011.56+243602.5,295.04841,24.600618,-0.11,FS,Irregular
J183808.66-062551.7,279.535968,-6.43094,-0.26,FS,Irregular
J203143.61+385012.1,307.931708,38.836725,-1.81,ClassIII,Burst
J163502.50-472336.7,248.760423,-47.393584,-2.17,ClassIII,Irregular
J105953.79-591949.0,164.974092,-59.330286,0.12,FS,Irregular
J203145.91+404755.9,307.941372,40.798825,0.44,ClassI,Irregular
J220518.99+572622.8,331.329167,57.439695,-0.92,ClassII,Curved
J201819.09+403010.1,304.579485,40.502828,-0.15,FS,Irregular
J141711.70-615358.7,214.298765,-61.899584,0.02,FS,Irregular
J171759.18-361328.7,259.496646,-36.224937,-0.38,ClassII,Irregular
J101935.49-570959.7,154.897941,-57.166576,1.34,ClassI,Irregular
J202358.22+392307.6,305.992646,39.385483,-1.43,ClassII,Irregular
J191829.69+122505.3,289.62366,12.418127,-0.35,ClassII,Curved
J144422.67-583937.0,221.094465,-58.660255,0.44,ClassI,Irregular
J152644.75-564647.1,231.686405,-56.779711,-0.9,ClassII,Curved
J103924.50-584148.7,159.852139,-58.696847,-1.31,ClassII,Irregular
J202455.80+420135.2,306.232555,42.026478,-0.77,ClassII,Irregular
J192630.84+165357.1,291.628595,16.899182,-0.57,ClassII,Irregular
J171129.98-351608.3,257.874993,-35.26897,-0.81,ClassII,Irregular
J190123.61+054702.9,285.348405,5.784191,-1.09,ClassII,Irregular
J161518.78-510933.1,243.828296,-51.159331,-0.3,ClassII,Burst
J162815.51-491625.2,247.064661,-49.273649,0.12,FS,Irregular
J103120.52-573108.2,157.835564,-57.518969,-1.63,ClassIII,Irregular
J083859.15-402247.0,129.746448,-40.379729,-0.61,ClassII,Irregular
J182942.35-055439.2,277.426484,-5.910934,-1.27,ClassII,Irregular
J204039.15+405200.7,310.163184,40.866894,-1.19,ClassII,Irregular
J180417.65-234644.0,271.073596,-23.77892,-1.34,ClassII,Irregular
J174441.24-254327.0,266.171854,-25.724141,-1.16,ClassII,Irregular
J162235.64-490822.4,245.648637,-49.139524,0.19,FS,Drop
J203604.69+395058.5,309.019518,39.849592,-1.7,ClassIII,Irregular
J195009.44+272822.8,297.539429,27.473054,0.54,ClassI,Irregular
J203146.61+385326.4,307.944195,38.890699,-1.06,ClassII,Irregular
J162117.95-503019.2,245.324861,-50.505368,-0.27,FS,Irregular
J185707.83+025148.2,284.282439,2.863556,-0.17,FS,Irregular
J170148.41-403302.9,255.451674,-40.550774,-0.31,ClassII,Irregular
J112759.62-620631.1,171.99831,-62.108517,-0.32,ClassII,Irregular
J203940.29+411555.2,309.91793,41.265459,-1.19,ClassII,Irregular
J102018.45-581753.5,155.076825,-58.298196,0.72,ClassI,Linear
J185922.98+033618.6,284.845835,3.605112,-0.63,ClassII,Irregular
J203305.44+410853.3,308.272721,41.148149,-0.98,ClassII,Curved
J191702.82+120834.5,289.261813,12.142924,-1.01,ClassII,Irregular
J174736.74-314750.7,266.902789,-31.797601,-0.95,ClassII,Curved
J171655.81-362514.1,259.23264,-36.420675,0.19,FS,Irregular
J183801.87-014509.1,279.507798,-1.752504,-1.35,ClassII,Irregular
J104346.81-593356.2,160.944937,-59.565643,-1.02,ClassII,Irregular
J172343.81-374713.0,260.932685,-37.786933,0.27,FS,Irregular
J185629.58+005642.0,284.123212,0.945048,-0.84,ClassII,Irregular
J203006.83+395600.2,307.528492,39.933405,0.56,ClassI,Irregular
J192802.03+173424.6,292.008245,17.573321,0.69,ClassI,Curved
J113243.85-620306.0,173.182346,-62.051736,0.33,ClassI,Irregular
J183000.09-101424.5,277.500512,-10.240192,-1.01,ClassII,Irregular
J202411.21+421709.2,306.046666,42.285855,-0.8,ClassII,Irregular
J131433.80-630231.3,198.641098,-63.042173,-0.03,FS,Curved
J160622.01-512959.0,241.591662,-51.499674,-1.02,ClassII,Periodic
J165819.01-423507.6,254.579288,-42.585481,-0.24,FS,Irregular
J180432.89-203000.2,271.137011,-20.500191,-1.08,ClassII,Irregular
J163728.10-465659.6,249.367195,-46.949941,-0.92,ClassII,Irregular
J093130.69-523141.7,142.877793,-52.528262,0.69,ClassI,Linear
J181805.81-115942.8,274.524249,-11.995182,-0.82,ClassII,Curved
J134026.14-613603.3,205.109243,-61.600736,-0.72,ClassII,Drop
J093108.97-505301.3,142.787363,-50.883722,-0.57,ClassII,Burst
J100707.52-562247.4,151.781272,-56.379941,0.3,FS,Irregular
J202158.78+385554.8,305.494971,38.931944,0.12,FS,Irregular
J091701.13-500239.3,139.254719,-50.044298,-0.4,ClassII,Irregular
J104407.66-602421.3,161.031993,-60.405898,0.27,FS,Irregular
J203308.20+400736.3,308.284265,40.126779,-1.6,ClassIII,Irregular
J175716.09-285942.0,269.317041,-28.994983,-1.09,ClassII,Irregular
J180824.03-225627.5,272.100137,-22.940972,-0.09,FS,Irregular
J202903.65+401552.1,307.26527,40.264473,-0.15,FS,Irregular
J170021.16-403542.6,255.088208,-40.595187,-1.27,ClassII,Irregular
J170026.28-424802.9,255.109605,-42.800827,0.06,FS,Irregular
J192032.04+141114.1,290.133527,14.187222,-0.76,ClassII,Irregular
J193422.32+190355.8,293.593068,19.065479,-0.62,ClassII,Irregular
J203255.79+402220.5,308.232527,40.372354,0.62,ClassI,Irregular
J190859.09+094505.4,287.246235,9.751509,-1.43,ClassII,Curved
J204134.57+393759.0,310.394094,39.633069,-0.92,ClassII,Irregular
J194230.43+230426.5,295.626871,23.073733,-0.94,ClassII,Burst
J181501.91-122352.0,273.758,-12.397804,-0.98,ClassII,Irregular
J192417.41+155401.6,291.072573,15.900518,1.27,ClassI,Irregular
J155237.79-511401.6,238.157152,-51.23398,-0.37,ClassII,Curved
J171339.37-415914.7,258.414099,-41.987456,-0.78,ClassII,Irregular
J204406.14+415420.6,311.025522,41.905865,-1.85,ClassIII,Curved
J170811.63-405203.4,257.048558,-40.867667,-0.86,ClassII,Irregular
J185625.51+015916.5,284.106331,1.988013,-0.37,ClassII,Linear
J230422.49+602337.3,346.093561,60.393708,-0.08,FS,Irregular
J145048.82-593459.6,222.703555,-59.583208,-0.57,ClassII,Irregular
J111039.17-602352.8,167.663263,-60.398006,-0.55,ClassII,Irregular
J203246.43+384147.1,308.193407,38.696442,0.06,FS,Irregular
J101021.58-574650.4,152.589964,-57.780687,0.72,ClassI,Curved
J165718.18-411756.6,254.325795,-41.299249,0.07,FS,Curved
J085456.95-460917.5,133.737423,-46.154865,0.37,ClassI,Irregular
J083941.66-410452.3,129.923738,-41.081296,-0.51,ClassII,Irregular
J181817.03-203048.1,274.570957,-20.513359,0.06,FS,Irregular
J184840.98-023930.9,282.170738,-2.658602,-0.05,FS,Irregular
J140809.76-615635.1,212.04053,-61.943138,-0.93,ClassII,Irregular
J183439.15-054453.1,278.663093,-5.748094,0.41,ClassI,Irregular
J194725.91+253140.6,296.858048,25.527971,-1.06,ClassII,Irregular
J223246.59+582253.9,338.194099,58.381645,0.3,FS,Irregular
J123612.95-624512.1,189.054243,-62.753464,-0.72,ClassII,Periodic
J160300.33-532518.8,240.751331,-53.421828,0.31,ClassI,Irregular
J193419.87+184130.6,293.582867,18.691874,-0.51,ClassII,Irregular
J183127.21-114749.9,277.863377,-11.797159,-0.69,ClassII,Irregular
